,age,income,credit_score,existing_loans,employed,default,loan_amount,loan_tenure_months
5081,55,29253,368,1,0,0,117012,12
5082,32,15497,301,3,0,0,77485,12
5083,69,13482,331,3,0,0,40446,36
5084,40,26210,329,2,0,0,104840,12
5085,47,29756,363,3,0,0,119024,36
5086,47,28623,364,3,0,0,114492,30
5087,58,20190,341,3,0,0,80760,18
5088,47,28016,392,2,0,0,140080,18
5089,31,19836,334,2,0,0,99180,36
5090,44,27512,374,1,0,0,137560,24
5091,37,27186,375,0,0,0,135930,24
5092,39,26520,336,2,0,0,132600,36
5093,46,29421,348,0,0,0,147105,18
5094,30,13275,324,2,0,0,66375,12
5095,33,17471,320,1,0,0,69884,12
5096,27,15273,376,1,0,0,76365,18
5097,63,9572,329,0,0,0,28716,12
5098,38,26813,366,2,0,0,134065,24
5099,50,28384,370,3,0,0,113536,24
5100,42,26199,400,1,0,0,104796,24
5101,43,26277,318,2,0,0,105108,12
5102,46,28187,395,1,0,0,112748,12
5103,54,28872,321,0,0,0,115488,30
5104,70,10081,307,1,0,0,40324,24
5105,66,8861,314,0,0,0,26583,24
5106,50,29748,337,3,0,0,118992,12
5107,29,15436,313,2,0,0,61744,36
5108,26,15912,330,1,0,0,63648,24
5109,44,26242,325,0,0,0,131210,36
5110,59,21684,352,2,0,0,108420,12
5111,34,17205,382,3,0,0,86025,24
5112,55,28462,371,1,0,0,113848,24
5113,30,14559,330,0,0,0,72795,12
5114,43,26367,365,0,0,0,105468,30
5115,51,28631,331,2,0,0,114524,30
5116,46,28842,325,3,0,0,115368,18
5117,38,26170,340,0,0,0,104680,12
5118,38,26417,320,2,0,0,105668,18
5119,33,15871,373,0,0,0,63484,36
5120,31,16579,375,1,0,0,82895,30
5121,70,13464,355,0,0,0,53856,18
5122,69,14896,391,2,0,0,59584,12
5123,70,8443,352,0,0,0,33772,30
5124,69,11010,357,2,0,0,33030,30
5125,34,15386,311,1,0,0,61544,30
5126,43,26915,377,2,0,0,134575,24
5127,64,13963,342,2,0,0,55852,24
5128,26,11964,343,3,0,0,47856,24
5129,26,13610,306,3,0,0,54440,18
5130,67,11122,301,1,0,0,33366,24
5131,30,10606,352,2,0,0,53030,30
5132,62,12836,326,3,0,0,38508,24
5133,43,27056,339,2,0,0,108224,18
5134,53,28696,400,3,0,0,114784,24
5135,55,29802,328,3,0,0,149010,36
5136,66,12332,391,0,0,0,36996,36
5137,37,27718,312,0,0,0,138590,30
5138,59,20348,304,3,0,0,81392,24
5139,57,21509,393,0,0,0,107545,36
5140,58,21250,367,3,0,0,85000,24
5141,27,10483,357,1,0,0,52415,12
5142,53,29371,315,2,0,0,117484,18
5143,43,27140,369,2,0,0,135700,12
5144,31,15812,342,0,0,0,63248,30
5145,44,27154,318,3,0,0,108616,12
5146,36,27599,352,3,0,0,137995,12
5147,52,28762,329,3,0,0,115048,12
5148,43,26801,312,3,0,0,107204,18
5149,57,21589,396,2,0,0,107945,12
5150,31,24130,363,2,0,0,96520,12
5151,48,29421,334,1,0,0,117684,30
5152,38,26699,302,3,0,0,133495,12
5153,70,8176,344,3,0,0,32704,30
5154,54,28835,338,2,0,0,115340,18
5155,32,15750,314,0,0,0,63000,18
5156,64,12265,386,0,0,0,36795,36
5157,44,26307,384,2,0,0,105228,12
5158,60,11349,363,3,0,0,45396,36
5159,55,28821,345,3,0,0,144105,18
5160,51,28746,320,1,0,0,143730,36
5161,49,28663,377,0,0,0,143315,12
5162,50,29240,386,1,0,0,146200,36
5163,63,12973,322,2,0,0,38919,12
5164,49,28494,338,2,0,0,113976,18
5165,34,15012,357,3,0,0,60048,36
5166,38,27485,329,2,0,0,109940,12
5167,57,20309,373,2,0,0,101545,12
5168,51,29169,342,1,0,0,116676,18
5169,29,17689,382,2,0,0,70756,30
5170,46,29921,399,2,0,0,119684,24
5171,63,8030,368,3,0,0,24090,12
5172,69,13747,338,0,0,0,54988,36
5173,61,10030,371,0,0,0,40120,30
5174,57,21309,383,2,0,0,106545,18
5175,29,15023,370,0,0,0,60092,30
5176,63,8773,373,1,0,0,26319,18
5177,52,28075,366,0,0,0,140375,36
5178,65,9043,313,3,0,0,36172,36
5179,28,13782,344,1,0,0,68910,18
5180,52,28134,372,2,0,0,140670,30
5181,30,10924,304,2,0,0,43696,12
5182,31,21469,366,1,0,0,85876,36
5183,59,20817,366,3,0,0,104085,24
5184,40,26492,367,0,0,0,132460,12
5185,37,27893,372,1,0,0,139465,30
5186,64,8598,339,2,0,0,34392,30
5187,70,9200,395,2,0,0,27600,36
5188,57,20131,380,3,0,0,100655,36
5189,34,21323,376,1,0,0,85292,36
5190,39,27598,376,1,0,0,137990,24
5191,51,29675,397,1,0,0,148375,36
5192,48,29434,325,0,0,0,117736,24
5193,59,21263,400,1,0,0,106315,12
5194,31,21353,383,0,0,0,85412,12
5195,63,8106,304,1,0,0,32424,36
5196,68,9657,327,0,0,0,38628,24
5197,60,9656,330,3,0,0,38624,30
5198,47,29468,331,3,0,0,147340,18
5199,48,29243,324,3,0,0,116972,24
5200,40,26907,330,0,0,0,134535,12
5201,32,16407,359,2,0,0,82035,18
5202,31,18115,342,3,0,0,72460,24
5203,27,17169,313,3,0,0,68676,12
5204,25,10196,370,0,0,0,50980,12
5205,44,27832,327,1,0,0,139160,18
5206,37,27191,367,0,0,0,108764,30
5207,47,29529,335,1,0,0,118116,24
5208,69,11677,306,3,0,0,46708,36
5209,52,29462,360,2,0,0,117848,36
5210,26,16501,325,1,0,0,82505,30
5211,40,26241,385,3,0,0,104964,36
5212,36,27642,366,3,0,0,110568,18
5213,53,29252,315,3,0,0,117008,30
5214,48,28827,364,3,0,0,144135,24
5215,44,27559,322,1,0,0,110236,30
5216,49,28619,323,3,0,0,114476,12
5217,58,20011,348,3,0,0,80044,36
5218,46,29838,375,2,0,0,149190,18
5219,68,11874,309,3,0,0,35622,30
5220,56,21986,333,1,0,0,87944,18
5221,65,13230,329,0,0,0,39690,30
5222,69,8236,365,2,0,0,24708,36
5223,57,20748,346,2,0,0,82992,24
5224,27,11461,376,3,0,0,57305,30
5225,46,28525,361,1,0,0,142625,24
5226,36,26905,336,3,0,0,134525,18
5227,52,28728,368,3,0,0,114912,24
5228,65,12039,396,3,0,0,48156,30
5229,60,10480,315,0,0,0,41920,24
5230,40,27705,395,2,0,0,110820,30
5231,55,28622,306,0,0,0,143110,12
5232,67,14057,376,2,0,0,56228,24
5233,46,29030,378,2,0,0,145150,18
5234,28,14978,376,2,0,0,74890,30
5235,53,29624,362,1,0,0,148120,24
5236,46,28565,328,1,0,0,142825,30
5237,35,24668,370,3,0,0,98672,12
5238,62,10078,362,2,0,0,30234,36
5239,51,28016,377,1,0,0,112064,12
5240,52,28871,313,0,0,0,144355,36
5241,53,29037,327,3,0,0,116148,30
5242,28,14849,356,1,0,0,74245,12
5243,62,8384,357,1,0,0,25152,24
5244,69,12837,349,0,0,0,51348,30
5245,49,29279,400,2,0,0,117116,36
5246,44,26427,304,1,0,0,132135,12
5247,52,29472,349,3,0,0,117888,18
5248,39,26551,361,3,0,0,106204,36
5249,28,13232,300,0,0,0,52928,18
5250,57,21216,351,0,0,0,106080,36
5251,57,21642,369,3,0,0,86568,30
5252,30,13930,330,1,0,0,55720,18
5253,58,20177,342,0,0,0,100885,18
5254,45,26448,308,2,0,0,132240,24
5255,67,13502,302,2,0,0,54008,36
5256,56,21718,301,2,0,0,108590,36
5257,28,11695,325,3,0,0,58475,36
5258,30,16222,326,0,0,0,81110,24
5259,60,11100,314,0,0,0,44400,30
5260,28,11894,324,1,0,0,59470,36
5261,27,17149,368,3,0,0,85745,36
5262,36,26205,324,1,0,0,131025,12
5263,70,70161,361,2,1,0,280644,12
5264,68,83011,341,0,1,0,332044,24
5265,43,67892,332,2,1,0,271568,12
5266,37,75230,325,0,1,0,300920,36
5267,45,83161,330,2,1,0,415805,24
5268,51,150202,387,0,1,0,605014,24
5269,60,70111,340,1,1,0,210333,30
5270,55,106863,369,3,1,0,614245,18
5271,34,61377,356,3,1,0,306885,30
5272,33,53304,316,1,1,0,266520,18
5273,34,51551,377,3,1,0,257755,30
5274,59,122139,391,2,1,0,488556,12
5275,69,70446,384,0,1,0,211338,24
5276,53,117922,349,3,1,0,594361,24
5277,64,76153,391,3,1,0,228459,36
5278,62,70486,304,1,1,0,211458,36
5279,30,37506,359,2,1,0,150024,36
5280,48,149273,346,3,1,0,678518,18
5281,67,87557,380,3,1,0,350228,18
5282,40,70850,350,2,1,0,283400,12
5283,62,91684,341,2,1,0,366736,30
5284,34,55797,372,2,1,0,223188,12
5285,37,67610,323,2,1,0,270440,24
5286,60,97121,361,0,1,0,388484,36
5287,25,28897,307,3,1,0,144485,30
5288,38,80795,326,3,1,0,403975,30
5289,54,147303,377,1,1,0,760231,18
5290,36,83494,325,2,1,0,333976,12
5291,70,73650,371,1,1,0,294600,18
5292,62,70402,314,1,1,0,211206,30
5293,35,58023,323,3,1,0,290115,12
5294,60,94950,344,0,1,0,379800,30
5295,63,91366,357,0,1,0,274098,24
5296,48,139884,376,0,1,0,699815,12
5297,55,158799,335,0,1,0,516507,24
5298,62,99880,324,0,1,0,399520,18
5299,65,97183,350,1,1,0,291549,30
5300,61,72346,400,0,1,0,289384,12
5301,57,111794,343,0,1,0,447176,18
5302,44,69810,322,3,1,0,349050,12
5303,57,133705,366,3,1,0,534820,12
5304,68,70760,370,2,1,0,212280,36
5305,63,86465,365,2,1,0,345860,36
5306,50,133794,327,0,1,0,683514,18
5307,44,79557,335,1,1,0,318228,12
5308,54,112797,372,1,1,0,614198,12
5309,63,87181,334,0,1,0,348724,30
5310,52,134726,395,0,1,0,663338,18
5311,45,82846,335,2,1,0,331384,30
5312,25,20136,303,0,1,0,100680,30
5313,43,69244,354,1,1,0,346220,24
5314,31,55177,304,2,1,0,220708,24
5315,33,61791,307,0,1,0,247164,12
5316,33,61860,324,2,1,0,247440,30
5317,54,114059,398,2,1,0,725626,30
5318,48,164168,356,3,1,0,507980,24
5319,60,94212,349,1,1,0,282636,12
5320,69,77333,363,3,1,0,309332,18
5321,66,83437,330,3,1,0,250311,30
5322,32,47285,392,0,1,0,236425,36
5323,30,39698,326,2,1,0,158792,12
5324,62,87428,304,2,1,0,262284,18
5325,45,73696,393,2,1,0,294784,12
5326,40,71358,353,1,1,0,285432,30
5327,45,75465,379,0,1,0,377325,24
5328,46,145403,322,3,1,0,770726,30
5329,66,94116,322,3,1,0,282348,24
5330,40,69438,310,1,1,0,277752,24
5331,43,82673,300,2,1,0,413365,36
5332,58,132563,375,1,1,0,397689,18
5333,34,56794,393,2,1,0,227176,30
5334,40,69604,398,1,1,0,348020,30
5335,49,111533,316,3,1,0,616338,24
5336,50,122434,316,1,1,0,551998,24
5337,56,128415,394,1,1,0,385245,36
5338,60,87158,372,1,1,0,348632,36
5339,57,107588,306,2,1,0,322764,12
5340,63,78918,386,0,1,0,315672,24
5341,56,125331,375,1,1,0,501324,24
5342,34,50776,324,3,1,0,253880,12
5343,51,126894,392,0,1,0,527195,12
5344,54,166711,305,1,1,0,652996,24
5345,56,138117,399,1,1,0,414351,18
5346,39,81920,342,3,1,0,327680,30
5347,55,114623,396,2,1,0,630041,18
5348,32,56387,310,2,1,0,281935,36
5349,41,79453,394,3,1,0,397265,36
5350,57,110663,385,3,1,0,442652,18
5351,34,58804,400,0,1,0,294020,24
5352,57,109853,347,3,1,0,329559,36
5353,69,76656,330,0,1,0,229968,30
5354,68,85958,371,2,1,0,343832,24
5355,56,100297,335,2,1,0,300891,24
5356,29,35971,340,1,1,0,143884,30
5357,70,88095,332,0,1,0,264285,24
5358,39,66622,385,3,1,0,333110,36
5359,55,105383,314,2,1,0,553019,12
5360,61,71178,352,2,1,0,284712,36
5361,35,60589,341,1,1,0,242356,24
5362,48,106687,303,1,1,0,718621,12
5363,60,84117,372,1,1,0,252351,18
5364,39,77871,360,1,1,0,389355,18
5365,56,138155,372,1,1,0,552620,18
5366,34,58462,358,1,1,0,233848,18
5367,25,21593,369,3,1,0,107965,18
5368,30,37348,391,1,1,0,186740,24
5369,55,149315,389,2,1,0,722591,30
5370,32,60974,384,1,1,0,304870,30
5371,62,77718,300,3,1,0,233154,36
5372,27,26909,367,1,1,0,134545,30
5373,59,139111,350,2,1,0,417333,18
5374,46,173402,335,0,1,0,706888,36
5375,59,131316,390,0,1,0,525264,36
5376,35,46823,369,3,1,0,234115,12
5377,60,93617,364,0,1,0,374468,24
5378,52,106869,377,2,1,0,720747,12
5379,58,119403,362,0,1,0,358209,18
5380,41,84266,371,3,1,0,337064,12
5381,28,22903,301,1,1,0,91612,30
5382,35,50509,302,1,1,0,252545,36
5383,58,132951,370,2,1,0,398853,30
5384,35,47652,384,1,1,0,238260,30
5385,25,24596,329,3,1,0,122980,18
5386,35,60375,337,0,1,0,241500,18
5387,70,74748,395,1,1,0,224244,36
5388,63,88777,369,2,1,0,266331,30
5389,66,70197,395,1,1,0,280788,30
5390,68,99144,360,2,1,0,396576,36
5391,59,126333,343,3,1,0,505332,30
5392,67,86978,397,0,1,0,347912,24
5393,66,84162,322,0,1,0,336648,30
5394,57,112370,321,1,1,0,449480,12
5395,57,134974,360,3,1,0,404922,12
5396,45,81639,367,3,1,0,326556,24
5397,68,96613,364,2,1,0,386452,24
5398,58,139398,353,1,1,0,418194,24
5399,54,144030,388,1,1,0,534911,36
5400,46,153113,337,2,1,0,519092,18
5401,28,21250,355,3,1,0,85000,12
5402,58,124383,346,2,1,0,497532,24
5403,63,89110,379,1,1,0,356440,12
5404,50,105313,373,3,1,0,704809,30
5405,54,126467,343,2,1,0,739660,30
5406,37,68853,346,0,1,0,344265,30
5407,54,138610,362,2,1,0,521558,12
5408,37,78353,387,3,1,0,313412,18
5409,48,148107,391,0,1,0,540653,18
5410,41,79755,354,1,1,0,319020,18
5411,48,152682,379,0,1,0,530962,36
5412,59,128104,354,1,1,0,512416,12
5413,63,83476,366,1,1,0,333904,36
5414,49,135451,371,1,1,0,668138,36
5415,32,53301,375,1,1,0,213204,12
5416,26,32421,327,3,1,0,129684,18
5417,47,142026,303,2,1,0,530074,36
5418,33,51304,319,3,1,0,256520,12
5419,54,128986,398,1,1,0,783199,12
5420,62,86049,337,3,1,0,344196,24
5421,48,110313,335,2,1,0,752629,24
5422,56,122035,306,0,1,0,488140,30
5423,70,91922,391,1,1,0,367688,24
5424,36,77972,396,0,1,0,389860,36
5425,63,92676,378,1,1,0,278028,30
5426,53,164511,336,0,1,0,648975,18
5427,45,78920,314,2,1,0,394600,36
5428,29,39847,330,0,1,0,159388,30
5429,30,37108,345,2,1,0,148432,24
5430,39,72829,318,3,1,0,291316,12
5431,58,106981,353,1,1,0,320943,12
5432,69,87254,380,3,1,0,261762,30
5433,33,47408,321,3,1,0,237040,30
5434,26,25011,323,1,1,0,100044,24
5435,55,168822,344,0,1,0,580328,30
5436,40,83570,355,2,1,0,334280,30
5437,50,144161,361,1,1,0,699895,36
5438,62,72224,382,1,1,0,288896,36
5439,59,107795,313,3,1,0,323385,36
5440,28,28980,363,0,1,0,115920,36
5441,32,55711,344,0,1,0,222844,24
5442,68,86138,372,2,1,0,258414,18
5443,58,118906,376,1,1,0,475624,24
5444,62,86318,391,0,1,0,258954,24
5445,25,23646,312,0,1,0,94584,36
5446,66,81698,370,1,1,0,245094,36
5447,39,77923,393,1,1,0,389615,36
5448,55,178562,325,0,1,0,640240,18
5449,34,57840,346,0,1,0,231360,12
5450,59,108056,351,3,1,0,324168,30
5451,38,69544,383,2,1,0,278176,18
5452,57,114687,374,2,1,0,458748,24
5453,49,137847,344,1,1,0,757024,12
5454,27,24200,305,0,1,0,121000,18
5455,69,97549,387,3,1,0,292647,36
5456,56,137733,374,0,1,0,413199,36
5457,42,81421,341,1,1,0,325684,36
5458,57,132996,396,2,1,0,398988,18
5459,63,95236,396,3,1,0,380944,36
5460,31,60736,392,1,1,0,303680,36
5461,54,150600,394,3,1,0,558561,12
5462,33,55115,357,1,1,0,275575,36
5463,70,79370,370,3,1,0,317480,30
5464,65,88806,378,0,1,0,355224,12
5465,50,150451,398,2,1,0,658388,12
5466,64,89143,398,0,1,0,267429,30
5467,43,76591,341,3,1,0,306364,36
5468,25,23094,327,2,1,0,115470,12
5469,58,127225,309,1,1,0,508900,36
5470,59,115876,386,1,1,0,347628,18
5471,31,55326,362,2,1,0,221304,24
5472,70,79150,371,3,1,0,316600,24
5473,59,137716,359,0,1,0,413148,18
5474,57,137607,373,3,1,0,550428,18
5475,30,37984,372,3,1,0,189920,24
5476,38,82784,322,1,1,0,413920,24
5477,42,71345,336,1,1,0,356725,18
5478,33,61834,338,3,1,0,247336,12
5479,44,68664,302,3,1,0,343320,36
5480,41,72110,325,2,1,0,360550,36
5481,45,69521,380,3,1,0,347605,24
5482,31,52813,349,1,1,0,264065,36
5483,40,67751,307,2,1,0,338755,18
5484,44,81420,306,2,1,0,325680,18
5485,26,21110,392,2,1,0,84440,36
5486,66,87638,368,2,1,0,262914,30
5487,55,100313,376,0,1,0,524356,12
5488,55,119553,314,1,1,0,732838,24
5489,61,98848,363,1,1,0,296544,24
5490,34,54385,344,2,1,0,271925,18
5491,42,71847,356,0,1,0,287388,36
5492,58,128391,379,0,1,0,385173,30
5493,35,51881,309,3,1,0,259405,24
5494,62,70676,369,1,1,0,282704,18
5495,69,72950,387,1,1,0,218850,18
5496,70,93872,333,3,1,0,375488,18
5497,70,85516,314,2,1,0,256548,18
5498,29,36080,381,0,1,0,144320,24
5499,45,78337,336,2,1,0,391685,12
5500,42,74508,347,1,1,0,372540,12
5501,30,34341,350,1,1,0,137364,36
5502,28,34958,362,1,1,0,174790,36
5503,41,80032,330,2,1,0,320128,12
5504,53,146154,308,0,1,0,677846,30
5505,61,82961,365,2,1,0,331844,12
5506,41,80327,388,0,1,0,401635,18
5507,27,33113,368,2,1,0,132452,30
5508,57,118515,381,2,1,0,474060,18
5509,46,127599,358,1,1,0,742991,30
5510,28,29766,341,0,1,0,119064,12
5511,51,117309,312,2,1,0,692054,30
5512,45,83279,311,3,1,0,333116,12
5513,50,141821,342,0,1,0,611707,24
5514,47,112721,312,1,1,0,730775,18
5515,27,29929,377,1,1,0,119716,18
5516,41,74970,390,3,1,0,299880,30
5517,68,76154,355,2,1,0,228462,12
5518,57,134994,358,3,1,0,404982,12
5519,44,65683,305,1,1,0,328415,36
5520,60,73602,356,2,1,0,294408,18
5521,42,84849,387,2,1,0,424245,36
5522,36,72116,367,1,1,0,360580,24
5523,40,81319,374,2,1,0,325276,30
5524,44,76016,359,3,1,0,380080,24
5525,62,78276,376,0,1,0,234828,18
5526,58,121989,348,1,1,0,365967,18
5527,58,121639,314,0,1,0,364917,24
5528,66,75870,392,2,1,0,227610,36
5529,44,77868,400,2,1,0,389340,24
5530,50,114925,399,0,1,0,541968,36
5531,33,47563,341,0,1,0,190252,24
5532,38,70170,333,2,1,0,280680,12
5533,41,26036,332,1,0,0,104144,12
5534,40,26803,337,3,0,0,107212,36
5535,42,27061,324,3,0,0,108244,12
5536,70,8657,341,2,0,0,34628,30
5537,58,21081,330,3,0,0,105405,12
5538,69,8315,391,1,0,0,33260,30
5539,36,26749,375,2,0,0,106996,18
5540,52,28222,361,1,0,0,141110,36
5541,29,14111,375,2,0,0,56444,24
5542,69,8116,365,1,0,0,24348,12
5543,59,21828,311,2,0,0,109140,12
5544,26,12209,313,0,0,0,61045,36
5545,40,26338,345,1,0,0,131690,36
5546,40,27452,328,0,0,0,109808,30
5547,53,28142,378,1,0,0,140710,18
5548,29,11441,393,3,0,0,57205,24
5549,52,28000,380,1,0,0,140000,30
5550,40,27548,321,1,0,0,137740,36
5551,64,11000,335,2,0,0,33000,24
5552,58,20967,399,3,0,0,83868,36
5553,42,27959,391,2,0,0,111836,12
5554,69,10308,333,2,0,0,30924,30
5555,30,10948,367,0,0,0,43792,24
5556,63,12785,372,2,0,0,51140,12
5557,56,20304,391,0,0,0,81216,36
5558,27,16120,375,1,0,0,80600,12
5559,52,28201,356,0,0,0,112804,18
5560,52,28077,343,3,0,0,140385,18
5561,51,28864,326,0,0,0,144320,36
5562,56,20463,327,3,0,0,102315,18
5563,57,20591,383,0,0,0,82364,12
5564,58,20684,400,1,0,0,103420,30
5565,37,27350,360,1,0,0,109400,12
5566,48,29752,326,1,0,0,119008,24
5567,50,29442,397,1,0,0,147210,30
5568,52,29179,323,3,0,0,145895,24
5569,31,18371,319,2,0,0,91855,18
5570,41,26020,349,3,0,0,104080,36
5571,61,10074,311,2,0,0,40296,24
5572,52,28826,366,1,0,0,115304,24
5573,41,27425,358,2,0,0,137125,24
5574,68,8227,345,1,0,0,24681,36
5575,61,12661,308,3,0,0,50644,18
5576,36,26576,303,3,0,0,132880,24
5577,33,16648,377,2,0,0,66592,18
5578,52,28444,319,1,0,0,113776,18
5579,56,20200,378,1,0,0,80800,18
5580,33,17253,347,2,0,0,69012,30
5581,58,20651,322,3,0,0,103255,18
5582,33,21663,326,3,0,0,86652,12
5583,63,13947,367,3,0,0,41841,24
5584,47,29476,388,2,0,0,117904,36
5585,45,26159,316,0,0,0,130795,24
5586,27,12968,362,3,0,0,64840,12
5587,47,28603,373,2,0,0,143015,18
5588,29,12991,399,0,0,0,64955,30
5589,25,12465,311,1,0,0,62325,18
5590,41,26978,328,1,0,0,107912,12
5591,30,17019,335,0,0,0,85095,30
5592,65,9129,364,2,0,0,27387,18
5593,48,28700,355,2,0,0,143500,30
5594,42,26119,349,0,0,0,130595,12
5595,44,27375,361,2,0,0,109500,12
5596,53,28848,389,3,0,0,115392,30
5597,35,19082,340,0,0,0,76328,18
5598,42,27866,313,0,0,0,111464,24
5599,41,26689,361,0,0,0,133445,30
5600,36,26050,333,1,0,0,104200,12
5601,69,11878,313,1,0,0,35634,36
5602,61,14854,315,3,0,0,44562,36
5603,27,17053,377,0,0,0,85265,18
5604,54,28405,399,1,0,0,142025,24
5605,53,29880,314,0,0,0,149400,36
5606,54,28349,393,3,0,0,113396,36
5607,58,21739,367,0,0,0,86956,18
5608,60,10821,386,2,0,0,43284,30
5609,64,8079,372,0,0,0,32316,12
5610,70,8323,399,3,0,0,33292,18
5611,37,27450,332,3,0,0,137250,12
5612,56,21029,321,3,0,0,105145,24
5613,27,11182,357,0,0,0,44728,18
5614,33,22945,309,2,0,0,114725,24
5615,63,10014,334,0,0,0,30042,24
5616,32,24709,306,1,0,0,123545,30
5617,55,28670,379,3,0,0,143350,36
5618,42,26422,387,2,0,0,105688,24
5619,60,11369,301,0,0,0,45476,12
5620,53,29985,363,0,0,0,149925,24
5621,52,29155,320,2,0,0,145775,30
5622,39,27087,384,3,0,0,135435,30
5623,63,11078,398,3,0,0,33234,36
5624,58,21773,384,3,0,0,87092,24
5625,68,11508,370,1,0,0,46032,18
5626,64,8099,392,3,0,0,24297,18
5627,44,26040,311,0,0,0,130200,24
5628,39,26711,366,0,0,0,106844,24
5629,39,26010,370,1,0,0,130050,18
5630,31,24145,307,0,0,0,96580,12
5631,41,26532,336,3,0,0,106128,18
5632,29,10943,327,2,0,0,43772,18
5633,70,13589,388,1,0,0,54356,24
5634,51,28581,315,3,0,0,114324,12
5635,57,20058,334,1,0,0,100290,30
5636,43,26463,347,0,0,0,105852,30
5637,27,14910,376,2,0,0,74550,30
5638,63,8811,315,2,0,0,26433,18
5639,31,19599,359,3,0,0,97995,18
5640,64,10405,391,0,0,0,41620,18
5641,34,22689,328,1,0,0,90756,12
5642,70,13133,301,1,0,0,52532,30
5643,64,12766,362,1,0,0,38298,36
5644,43,26713,309,0,0,0,106852,24
5645,52,29071,338,0,0,0,145355,30
5646,48,29530,379,1,0,0,147650,24
5647,47,29215,351,0,0,0,116860,18
5648,61,14373,381,3,0,0,43119,36
5649,35,20618,398,1,0,0,82472,24
5650,39,26013,369,0,0,0,130065,24
5651,54,29470,365,0,0,0,117880,30
5652,47,28827,374,2,0,0,144135,30
5653,33,17960,353,0,0,0,89800,12
5654,66,8964,318,3,0,0,26892,12
5655,68,9015,384,1,0,0,36060,30
5656,48,29214,348,3,0,0,146070,18
5657,31,21944,399,2,0,0,87776,12
5658,36,27739,363,0,0,0,138695,36
5659,67,11386,331,3,0,0,45544,36
5660,43,26309,370,2,0,0,131545,36
5661,60,10905,382,2,0,0,32715,12
5662,67,14470,388,3,0,0,57880,18
5663,28,17810,301,3,0,0,71240,30
5664,38,27343,365,3,0,0,109372,36
5665,48,28558,391,3,0,0,114232,24
5666,70,11850,372,3,0,0,35550,30
5667,28,15367,315,2,0,0,76835,36
5668,53,29305,362,3,0,0,117220,12
5669,56,21751,328,2,0,0,108755,24
5670,63,10544,343,1,0,0,31632,18
5671,33,18230,350,2,0,0,91150,18
5672,36,26946,382,3,0,0,134730,36
5673,43,27504,386,0,0,0,110016,12
5674,35,16554,325,2,0,0,82770,36
5675,33,17797,344,1,0,0,71188,36
5676,25,10592,375,1,0,0,42368,36
5677,69,13594,370,3,0,0,40782,18
5678,60,9684,389,3,0,0,38736,30
5679,66,14186,315,0,0,0,56744,24
5680,49,28973,364,3,0,0,115892,36
5681,34,16676,339,2,0,0,66704,36
5682,54,28523,380,0,0,0,114092,30
5683,46,28742,318,2,0,0,143710,18
5684,61,14044,396,1,0,0,56176,12
5685,40,27800,381,3,0,0,111200,30
5686,67,10482,322,2,0,0,41928,30
5687,38,27113,304,2,0,0,135565,24
5688,49,28240,400,2,0,0,141200,36
5689,60,10697,309,3,0,0,32091,18
5690,48,28899,310,0,0,0,115596,24
5691,64,12919,311,0,0,0,38757,24
5692,25,11878,315,1,0,0,47512,18
5693,56,20918,338,2,0,0,83672,30
5694,49,29359,366,2,0,0,117436,18
5695,56,20504,303,2,0,0,82016,24
5696,32,22199,382,0,0,0,88796,36
5697,66,13218,399,3,0,0,39654,18
5698,25,10657,370,0,0,0,42628,30
5699,67,13947,300,0,0,0,55788,12
5700,45,27419,389,1,0,0,137095,12
5701,32,19882,344,1,0,0,99410,24
5702,70,8493,314,0,0,0,33972,12
5703,46,28498,335,2,0,0,142490,24
5704,67,9952,367,2,0,0,29856,12
5705,49,28872,384,0,0,0,115488,18
5706,25,14245,397,3,0,0,56980,18
5707,45,27221,300,3,0,0,108884,12
5708,68,14926,378,3,0,0,59704,30
5709,51,29416,397,2,0,0,117664,24
5710,37,27130,364,2,0,0,108520,24
5711,43,26775,397,0,0,0,133875,30
5712,38,27798,355,3,0,0,111192,36
5713,60,13211,319,1,0,0,52844,18
5714,54,28110,327,0,0,0,140550,12
5715,58,21048,362,2,0,0,84192,18
5716,45,27978,380,0,0,0,111912,18
5717,39,27283,306,1,0,0,109132,18
5718,36,26150,300,2,0,0,104600,12
5719,67,11866,364,2,0,0,47464,36
5720,31,20508,376,1,0,0,82032,36
5721,30,10793,338,2,0,0,53965,12
5722,26,13234,335,3,0,0,66170,30
5723,59,21948,318,2,0,0,87792,36
5724,57,20060,365,2,0,0,80240,18
5725,32,19841,347,0,0,0,79364,24
5726,64,10193,313,1,0,0,30579,36
5727,62,14784,387,2,0,0,44352,30
5728,37,26518,367,3,0,0,132590,24
5729,29,12835,304,2,0,0,51340,12
5730,35,15635,321,3,0,0,78175,24
5731,50,28509,377,2,0,0,142545,24
5732,33,18582,387,1,0,0,74328,36
5733,44,27095,382,0,0,0,108380,36
5734,51,29583,346,2,0,0,118332,36
5735,65,9367,364,2,0,0,37468,36
5736,63,12239,318,2,0,0,36717,36
5737,61,10556,319,1,0,0,31668,12
5738,44,26153,343,2,0,0,130765,36
5739,38,26534,338,1,0,0,132670,36
5740,26,11119,352,3,0,0,44476,12
5741,50,29836,316,3,0,0,149180,36
5742,26,11873,309,2,0,0,59365,36
5743,36,27443,378,3,0,0,137215,18
