age,income,credit_score,existing_loans,employed,default,loan_amount,loan_tenure_months
54,138610,362,2,1,0,521558,36
37,78353,387,3,1,0,313412,36
48,148107,391,0,1,0,540653,36
41,79755,354,1,1,0,319020,36
48,152682,379,0,1,0,530962,36
59,128104,354,1,1,0,512416,36
63,83476,366,1,1,0,333904,36
49,135451,371,1,1,0,668138,36
32,53301,375,1,1,0,213204,36
26,32421,327,3,1,0,129684,36
47,142026,303,2,1,0,530074,36
33,51304,319,3,1,0,256520,36
54,128986,398,1,1,0,783199,36
62,86049,337,3,1,0,344196,36
48,110313,335,2,1,0,752629,36
56,122035,306,0,1,0,488140,36
70,91922,391,1,1,0,367688,36
36,77972,396,0,1,0,389860,36
63,92676,378,1,1,0,278028,36
53,164511,336,0,1,0,648975,36
45,78920,314,2,1,0,394600,36
29,39847,330,0,1,0,159388,36
30,37108,345,2,1,0,148432,36
39,72829,318,3,1,0,291316,36
58,106981,353,1,1,0,320943,36
69,87254,380,3,1,0,261762,36
33,47408,321,3,1,0,237040,36
26,25011,323,1,1,0,100044,36
55,168822,344,0,1,0,580328,36
40,83570,355,2,1,0,334280,36
50,144161,361,1,1,0,699895,36
62,72224,382,1,1,0,288896,36
59,107795,313,3,1,0,323385,36
28,28980,363,0,1,0,115920,36
32,55711,344,0,1,0,222844,36
68,86138,372,2,1,0,258414,36
58,118906,376,1,1,0,475624,36
62,86318,391,0,1,0,258954,36
25,23646,312,0,1,0,94584,36
66,81698,370,1,1,0,245094,36
39,77923,393,1,1,0,389615,36
55,178562,325,0,1,0,640240,36
34,57840,346,0,1,0,231360,36
59,108056,351,3,1,0,324168,36
38,69544,383,2,1,0,278176,36
57,114687,374,2,1,0,458748,36
49,137847,344,1,1,0,757024,36
27,24200,305,0,1,0,121000,36
69,97549,387,3,1,0,292647,36
56,137733,374,0,1,0,413199,36
42,81421,341,1,1,0,325684,36
57,132996,396,2,1,0,398988,36
63,95236,396,3,1,0,380944,36
31,60736,392,1,1,0,303680,36
54,150600,394,3,1,0,558561,36
33,55115,357,1,1,0,275575,36
70,79370,370,3,1,0,317480,36
65,88806,378,0,1,0,355224,36
50,150451,398,2,1,0,658388,36
64,89143,398,0,1,0,267429,36
43,76591,341,3,1,0,306364,36
25,23094,327,2,1,0,115470,36
58,127225,309,1,1,0,508900,36
59,115876,386,1,1,0,347628,36
31,55326,362,2,1,0,221304,36
70,79150,371,3,1,0,316600,36
59,137716,359,0,1,0,413148,36
57,137607,373,3,1,0,550428,36
30,37984,372,3,1,0,189920,36
38,82784,322,1,1,0,413920,36
42,71345,336,1,1,0,356725,36
33,61834,338,3,1,0,247336,36
44,68664,302,3,1,0,343320,36
41,72110,325,2,1,0,360550,36
45,69521,380,3,1,0,347605,36
31,52813,349,1,1,0,264065,36
40,67751,307,2,1,0,338755,36
44,81420,306,2,1,0,325680,36
26,21110,392,2,1,0,84440,36
66,87638,368,2,1,0,262914,36
55,100313,376,0,1,0,524356,36
55,119553,314,1,1,0,732838,36
61,98848,363,1,1,0,296544,36
34,54385,344,2,1,0,271925,36
42,71847,356,0,1,0,287388,36
58,128391,379,0,1,0,385173,36
35,51881,309,3,1,0,259405,36
62,70676,369,1,1,0,282704,36
69,72950,387,1,1,0,218850,36
70,93872,333,3,1,0,375488,36
70,85516,314,2,1,0,256548,36
29,36080,381,0,1,0,144320,36
45,78337,336,2,1,0,391685,36
42,74508,347,1,1,0,372540,36
30,34341,350,1,1,0,137364,36
28,34958,362,1,1,0,174790,36
41,80032,330,2,1,0,320128,36
53,146154,308,0,1,0,677846,36
61,82961,365,2,1,0,331844,36
41,80327,388,0,1,0,401635,36
27,33113,368,2,1,0,132452,36
57,118515,381,2,1,0,474060,36
46,127599,358,1,1,0,742991,36
28,29766,341,0,1,0,119064,36
51,117309,312,2,1,0,692054,36
45,83279,311,3,1,0,333116,36
50,141821,342,0,1,0,611707,36
47,112721,312,1,1,0,730775,36
27,29929,377,1,1,0,119716,36
41,74970,390,3,1,0,299880,36
68,76154,355,2,1,0,228462,36
57,134994,358,3,1,0,404982,36
44,65683,305,1,1,0,328415,36
60,73602,356,2,1,0,294408,36
42,84849,387,2,1,0,424245,36
36,72116,367,1,1,0,360580,36
40,81319,374,2,1,0,325276,36
44,76016,359,3,1,0,380080,36
62,78276,376,0,1,0,234828,36
58,121989,348,1,1,0,365967,36
58,121639,314,0,1,0,364917,36
66,75870,392,2,1,0,227610,36
44,77868,400,2,1,0,389340,36
50,114925,399,0,1,0,541968,36
33,47563,341,0,1,0,190252,36
38,70170,333,2,1,0,280680,36
41,26036,332,1,0,0,104144,36
40,26803,337,3,0,0,107212,36
42,27061,324,3,0,0,108244,36
70,8657,341,2,0,0,34628,36
58,21081,330,3,0,0,105405,36
69,8315,391,1,0,0,33260,36
36,26749,375,2,0,0,106996,36
52,28222,361,1,0,0,141110,36
29,14111,375,2,0,0,56444,36
69,8116,365,1,0,0,24348,36
59,21828,311,2,0,0,109140,36
26,12209,313,0,0,0,61045,36
40,26338,345,1,0,0,131690,36
40,27452,328,0,0,0,109808,36
53,28142,378,1,0,0,140710,36
29,11441,393,3,0,0,57205,36
52,28000,380,1,0,0,140000,36
40,27548,321,1,0,0,137740,36
64,11000,335,2,0,0,33000,36
58,20967,399,3,0,0,83868,36
42,27959,391,2,0,0,111836,36
69,10308,333,2,0,0,30924,36
30,10948,367,0,0,0,43792,36
63,12785,372,2,0,0,51140,36
56,20304,391,0,0,0,81216,36
27,16120,375,1,0,0,80600,36
52,28201,356,0,0,0,112804,36
52,28077,343,3,0,0,140385,36
51,28864,326,0,0,0,144320,36
56,20463,327,3,0,0,102315,36
57,20591,383,0,0,0,82364,36
58,20684,400,1,0,0,103420,36
37,27350,360,1,0,0,109400,36
48,29752,326,1,0,0,119008,36
50,29442,397,1,0,0,147210,36
52,29179,323,3,0,0,145895,36
31,18371,319,2,0,0,91855,36
41,26020,349,3,0,0,104080,36
61,10074,311,2,0,0,40296,36
52,28826,366,1,0,0,115304,36
41,27425,358,2,0,0,137125,36
68,8227,345,1,0,0,24681,36
61,12661,308,3,0,0,50644,36
36,26576,303,3,0,0,132880,36
33,16648,377,2,0,0,66592,36
52,28444,319,1,0,0,113776,36
56,20200,378,1,0,0,80800,36
33,17253,347,2,0,0,69012,36
58,20651,322,3,0,0,103255,36
33,21663,326,3,0,0,86652,36
63,13947,367,3,0,0,41841,36
47,29476,388,2,0,0,117904,36
45,26159,316,0,0,0,130795,36
27,12968,362,3,0,0,64840,36
47,28603,373,2,0,0,143015,36
29,12991,399,0,0,0,64955,36
25,12465,311,1,0,0,62325,36
41,26978,328,1,0,0,107912,36
30,17019,335,0,0,0,85095,36
65,9129,364,2,0,0,27387,36
48,28700,355,2,0,0,143500,36
42,26119,349,0,0,0,130595,36
44,27375,361,2,0,0,109500,36
53,28848,389,3,0,0,115392,36
35,19082,340,0,0,0,76328,36
42,27866,313,0,0,0,111464,36
41,26689,361,0,0,0,133445,36
36,26050,333,1,0,0,104200,36
69,11878,313,1,0,0,35634,36
61,14854,315,3,0,0,44562,36
27,17053,377,0,0,0,85265,36
54,28405,399,1,0,0,142025,36
53,29880,314,0,0,0,149400,36
54,28349,393,3,0,0,113396,36
58,21739,367,0,0,0,86956,36
60,10821,386,2,0,0,43284,36
64,8079,372,0,0,0,32316,36
70,8323,399,3,0,0,33292,36
37,27450,332,3,0,0,137250,36
56,21029,321,3,0,0,105145,36
27,11182,357,0,0,0,44728,36
33,22945,309,2,0,0,114725,36
63,10014,334,0,0,0,30042,36
32,24709,306,1,0,0,123545,36
55,28670,379,3,0,0,143350,36
42,26422,387,2,0,0,105688,36
60,11369,301,0,0,0,45476,36
53,29985,363,0,0,0,149925,36
52,29155,320,2,0,0,145775,36
39,27087,384,3,0,0,135435,36
63,11078,398,3,0,0,33234,36
58,21773,384,3,0,0,87092,36
68,11508,370,1,0,0,46032,36
64,8099,392,3,0,0,24297,36
44,26040,311,0,0,0,130200,36
39,26711,366,0,0,0,106844,36
39,26010,370,1,0,0,130050,36
31,24145,307,0,0,0,96580,36
41,26532,336,3,0,0,106128,36
29,10943,327,2,0,0,43772,36
70,13589,388,1,0,0,54356,36
51,28581,315,3,0,0,114324,36
57,20058,334,1,0,0,100290,36
43,26463,347,0,0,0,105852,36
27,14910,376,2,0,0,74550,36
63,8811,315,2,0,0,26433,36
31,19599,359,3,0,0,97995,36
64,10405,391,0,0,0,41620,36
34,22689,328,1,0,0,90756,36
70,13133,301,1,0,0,52532,36
64,12766,362,1,0,0,38298,36
43,26713,309,0,0,0,106852,36
52,29071,338,0,0,0,145355,36
48,29530,379,1,0,0,147650,36
47,29215,351,0,0,0,116860,36
61,14373,381,3,0,0,43119,36
35,20618,398,1,0,0,82472,36
39,26013,369,0,0,0,130065,36
54,29470,365,0,0,0,117880,36
47,28827,374,2,0,0,144135,36
33,17960,353,0,0,0,89800,36
66,8964,318,3,0,0,26892,36
68,9015,384,1,0,0,36060,36
48,29214,348,3,0,0,146070,36
31,21944,399,2,0,0,87776,36
36,27739,363,0,0,0,138695,36
67,11386,331,3,0,0,45544,36
43,26309,370,2,0,0,131545,36
60,10905,382,2,0,0,32715,36
67,14470,388,3,0,0,57880,36
28,17810,301,3,0,0,71240,36
38,27343,365,3,0,0,109372,36
48,28558,391,3,0,0,114232,36
70,11850,372,3,0,0,35550,36
28,15367,315,2,0,0,76835,36
53,29305,362,3,0,0,117220,36
56,21751,328,2,0,0,108755,36
63,10544,343,1,0,0,31632,36
33,18230,350,2,0,0,91150,36
36,26946,382,3,0,0,134730,36
43,27504,386,0,0,0,110016,36
35,16554,325,2,0,0,82770,36
33,17797,344,1,0,0,71188,36
25,10592,375,1,0,0,42368,36
69,13594,370,3,0,0,40782,36
60,9684,389,3,0,0,38736,36
66,14186,315,0,0,0,56744,36
49,28973,364,3,0,0,115892,36
34,16676,339,2,0,0,66704,36
54,28523,380,0,0,0,114092,36
46,28742,318,2,0,0,143710,36
61,14044,396,1,0,0,56176,36
40,27800,381,3,0,0,111200,36
67,10482,322,2,0,0,41928,36
38,27113,304,2,0,0,135565,36
49,28240,400,2,0,0,141200,36
60,10697,309,3,0,0,32091,36
48,28899,310,0,0,0,115596,36
64,12919,311,0,0,0,38757,36
25,11878,315,1,0,0,47512,36
56,20918,338,2,0,0,83672,36
49,29359,366,2,0,0,117436,36
56,20504,303,2,0,0,82016,36
32,22199,382,0,0,0,88796,36
66,13218,399,3,0,0,39654,36
25,10657,370,0,0,0,42628,36
67,13947,300,0,0,0,55788,36
45,27419,389,1,0,0,137095,36
32,19882,344,1,0,0,99410,36
70,8493,314,0,0,0,33972,36
46,28498,335,2,0,0,142490,36
67,9952,367,2,0,0,29856,36
49,28872,384,0,0,0,115488,36
25,14245,397,3,0,0,56980,36
45,27221,300,3,0,0,108884,36
68,14926,378,3,0,0,59704,36
51,29416,397,2,0,0,117664,36
37,27130,364,2,0,0,108520,36
43,26775,397,0,0,0,133875,36
38,27798,355,3,0,0,111192,36
60,13211,319,1,0,0,52844,36
54,28110,327,0,0,0,140550,36
58,21048,362,2,0,0,84192,36
45,27978,380,0,0,0,111912,36
39,27283,306,1,0,0,109132,36
36,26150,300,2,0,0,104600,36
67,11866,364,2,0,0,47464,36
31,20508,376,1,0,0,82032,36
30,10793,338,2,0,0,53965,36
26,13234,335,3,0,0,66170,36
59,21948,318,2,0,0,87792,36
57,20060,365,2,0,0,80240,36
32,19841,347,0,0,0,79364,36
64,10193,313,1,0,0,30579,36
62,14784,387,2,0,0,44352,36
37,26518,367,3,0,0,132590,36
29,12835,304,2,0,0,51340,36
35,15635,321,3,0,0,78175,36
50,28509,377,2,0,0,142545,36
33,18582,387,1,0,0,74328,36
44,27095,382,0,0,0,108380,36
51,29583,346,2,0,0,118332,36
65,9367,364,2,0,0,37468,36
63,12239,318,2,0,0,36717,36
61,10556,319,1,0,0,31668,36
44,26153,343,2,0,0,130765,36
38,26534,338,1,0,0,132670,36
26,11119,352,3,0,0,44476,36
50,29836,316,3,0,0,149180,36
26,11873,309,2,0,0,59365,36
36,27443,378,3,0,0,137215,36
29,10883,383,3,0,0,43532,36
47,29107,383,3,0,0,145535,36
65,14107,322,1,0,0,42321,36
41,27050,399,3,0,0,108200,36
63,13684,397,2,0,0,54736,36
34,19806,319,2,0,0,79224,36
55,28273,337,3,0,0,113092,36
59,21723,395,2,0,0,86892,36
33,16579,380,3,0,0,82895,36
53,29494,367,1,0,0,147470,36
42,27430,320,1,0,0,109720,36
60,13070,337,2,0,0,52280,36
49,28413,340,2,0,0,113652,36
56,21782,394,1,0,0,87128,36
64,9761,340,2,0,0,39044,36
58,21403,388,3,0,0,85612,36
52,29245,389,3,0,0,146225,36
36,27206,393,1,0,0,108824,36
34,19082,372,3,0,0,95410,36
26,10269,307,1,0,0,51345,36
28,16696,394,0,0,0,83480,36
59,20693,377,3,0,0,103465,36
56,20048,352,2,0,0,100240,36
66,11198,378,3,0,0,33594,36
37,26883,313,1,0,0,107532,36
40,27821,304,0,0,0,111284,36
36,27173,325,0,0,0,108692,36
34,21954,309,2,0,0,109770,36
37,26129,365,2,0,0,130645,36
31,15287,367,0,0,0,61148,36
36,27499,365,2,0,0,109996,36
30,15354,339,0,0,0,76770,36
52,28905,333,0,0,0,144525,36
61,12952,305,3,0,0,51808,36
63,8386,382,2,0,0,25158,36
61,14437,346,0,0,0,43311,36
31,18347,343,1,0,0,73388,36
70,10135,358,2,0,0,30405,36
40,26083,356,3,0,0,104332,36
29,17280,389,3,0,0,86400,36
67,11837,332,2,0,0,47348,36
41,26090,382,2,0,0,104360,36
69,12702,327,3,0,0,38106,36
53,28982,321,0,0,0,115928,36
26,12924,315,1,0,0,51696,36
39,26129,346,1,0,0,130645,36
57,20915,310,2,0,0,83660,36
36,27884,353,1,0,0,139420,36
47,28029,304,0,0,0,112116,36
68,11748,351,1,0,0,35244,36
68,10998,368,2,0,0,32994,36
60,13191,397,2,0,0,52764,36
