age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type
36,69249,745,3,32257,1,0,415000,24,0.47,5.99,Salaried
32,59282,803,3,26122,1,0,415000,30,0.44,7.0,Salaried
61,85738,602,2,27040,1,0,429000,18,0.32,5.0,Entrepreneur
44,67864,723,0,0,1,0,407000,24,0.0,6.0,Salaried
49,140100,740,3,62467,1,1,1121000,18,0.45,8.0,Self-Employed
32,59361,633,1,8748,1,0,356000,30,0.15,6.0,Entrepreneur
27,29723,819,2,9692,1,0,178000,18,0.33,5.99,Self-Employed
35,61741,680,3,26399,1,0,309000,12,0.43,5.0,Salaried
40,67025,736,0,0,1,0,536000,18,0.0,8.0,Entrepreneur
29,38477,655,1,5333,1,0,231000,18,0.14,6.0,Self-Employed
41,79667,604,2,24304,1,0,398000,12,0.31,5.0,Salaried
25,16605,773,1,2725,0,0,57000,30,0.16,3.43,Gig Worker
28,29591,730,1,4330,1,0,237000,24,0.15,8.01,Salaried
50,169259,718,3,69495,1,0,1354000,36,0.41,8.0,Government
49,146073,677,4,73036,1,0,876000,12,0.5,6.0,Salaried
37,78569,728,3,35398,1,0,471000,12,0.45,5.99,Self-Employed
29,37864,801,2,10591,1,0,265000,24,0.28,7.0,Salaried
29,35744,645,2,11062,1,0,179000,24,0.31,5.01,Salaried
37,83973,744,5,41986,1,0,588000,12,0.5,7.0,Government
49,168930,716,3,75285,1,0,1183000,12,0.45,7.0,Government
53,29052,685,0,0,0,0,91000,18,0.0,3.13,Gig Worker
36,71191,568,3,31105,1,0,356000,18,0.44,5.0,Self-Employed
28,12044,699,2,3541,0,0,63000,36,0.29,5.23,Gig Worker
45,72407,753,1,10025,1,0,579000,24,0.14,8.0,Salaried
32,59391,725,3,28775,1,0,475000,12,0.48,8.0,Entrepreneur
35,54932,584,1,8099,1,0,275000,30,0.15,5.01,Self-Employed
57,21696,799,4,10848,0,1,127000,30,0.5,5.85,Gig Worker
51,29587,831,2,9160,0,0,96000,12,0.31,3.24,Gig Worker
43,66046,691,1,9792,1,0,396000,30,0.15,6.0,Salaried
26,20518,884,3,9507,1,0,123000,30,0.46,5.99,Salaried
44,26161,633,1,3580,0,0,112000,12,0.14,4.28,Gig Worker
54,100425,598,1,16009,1,0,603000,30,0.16,6.0,Salaried
37,65652,618,1,10715,1,0,460000,24,0.16,7.01,Salaried
58,111787,719,3,51801,1,0,671000,30,0.46,6.0,Government
57,137525,557,1,22504,1,0,963000,24,0.16,7.0,Salaried
61,93534,675,1,13052,1,0,468000,30,0.14,5.0,Self-Employed
45,77619,900,0,0,1,0,466000,30,0.0,6.0,Salaried
49,154096,579,2,46020,1,0,770000,12,0.3,5.0,Government
58,20245,656,1,3099,0,1,97000,12,0.15,4.79,Gig Worker
47,142406,617,3,65130,1,0,712000,30,0.46,5.0,Salaried
35,57605,677,2,16941,1,0,403000,18,0.29,7.0,Salaried
36,77842,672,1,11298,1,0,389000,18,0.15,5.0,Self-Employed
44,26167,646,3,10896,0,1,115000,36,0.42,4.39,Gig Worker
26,25781,687,1,3783,1,0,180000,36,0.15,6.98,Salaried
40,65655,750,1,9184,1,0,525000,30,0.14,8.0,Salaried
55,173051,810,2,54349,1,0,1384000,18,0.31,8.0,Salaried
25,21145,677,2,5974,1,0,127000,36,0.28,6.01,Salaried
60,90634,700,1,12395,1,0,544000,30,0.14,6.0,Self-Employed
55,114200,737,2,34619,1,0,799000,24,0.3,7.0,Self-Employed
36,74554,601,1,11396,1,0,522000,30,0.15,7.0,Salaried
48,164892,687,1,26574,1,0,824000,24,0.16,5.0,Salaried
42,69625,659,1,10605,1,0,348000,30,0.15,5.0,Salaried
56,123850,776,2,36007,1,0,743000,36,0.29,6.0,Government
53,116792,840,1,18580,1,0,934000,18,0.16,8.0,Salaried
25,33423,637,0,0,1,0,234000,18,0.0,7.0,Salaried
49,145200,802,2,43911,1,0,1162000,24,0.3,8.0,Salaried
39,27471,583,3,11322,0,1,97000,36,0.41,3.53,Gig Worker
42,78627,716,2,23899,1,0,550000,12,0.3,7.0,Salaried
33,59246,720,4,29623,1,0,474000,24,0.5,8.0,Salaried
62,70087,581,0,0,1,0,280000,30,0.0,4.0,Self-Employed
54,112458,633,1,16519,1,0,675000,12,0.15,6.0,Salaried
33,48434,625,0,0,1,0,291000,18,0.0,6.01,Entrepreneur
25,30807,595,1,4433,1,0,216000,30,0.14,7.01,Salaried
37,79987,486,3,33428,1,1,400000,36,0.42,5.0,Self-Employed
47,113503,683,3,47516,1,0,681000,24,0.42,6.0,Salaried
44,75673,693,2,22397,1,0,378000,18,0.3,5.0,Salaried
57,108581,692,1,16599,1,0,543000,18,0.15,5.0,Self-Employed
51,109350,761,1,15027,1,0,656000,36,0.14,6.0,Entrepreneur
53,152259,544,1,24847,1,0,761000,30,0.16,5.0,Government
45,68059,669,4,34030,1,0,340000,12,0.5,5.0,Self-Employed
25,26065,900,2,7955,1,0,182000,18,0.31,6.98,Self-Employed
39,80428,770,3,38570,1,0,643000,18,0.48,7.99,Salaried
54,175219,771,0,0,1,0,1402000,30,0.0,8.0,Government
41,27814,618,1,3822,0,0,111000,12,0.14,3.99,Gig Worker
48,172775,684,0,0,1,0,1037000,18,0.0,6.0,Government
38,65380,516,1,9762,1,0,327000,12,0.15,5.0,Salaried
29,11272,746,3,5204,0,1,48000,30,0.46,4.26,Gig Worker
40,66068,812,2,21123,1,0,529000,18,0.32,8.01,Self-Employed
45,71725,584,3,34106,1,1,502000,24,0.48,7.0,Salaried
34,62168,607,5,31084,1,1,435000,12,0.5,7.0,Self-Employed
39,67046,697,3,32831,1,0,402000,12,0.49,6.0,Salaried
30,35584,712,0,0,1,0,249000,30,0.0,7.0,Salaried
55,111842,656,2,31032,1,0,559000,12,0.28,5.0,Government
38,65546,634,4,32773,1,0,459000,36,0.5,7.0,Salaried
59,102129,635,1,16762,1,0,613000,24,0.16,6.0,Government
60,8412,696,1,1180,0,0,54000,36,0.14,6.42,Retired
41,70421,746,1,11032,1,0,493000,30,0.16,7.0,Salaried
29,36366,696,3,14860,1,1,255000,12,0.41,7.01,Self-Employed
25,17576,688,0,0,0,0,82000,24,0.0,4.67,Gig Worker
25,23691,559,5,11846,1,1,142000,12,0.5,5.99,Salaried
25,26154,769,1,3936,1,0,209000,36,0.15,7.99,Salaried
58,21553,695,2,6570,0,1,94000,12,0.3,4.36,Gig Worker
43,78476,665,1,12798,1,0,471000,24,0.16,6.0,Salaried
46,157369,720,1,24419,1,0,1259000,24,0.16,8.0,Self-Employed
25,27693,632,2,8277,1,1,194000,12,0.3,7.01,Self-Employed
27,20531,666,2,6541,1,1,103000,24,0.32,5.02,Salaried
52,103093,708,1,16857,1,0,825000,12,0.16,8.0,Government
45,80877,645,2,21944,1,0,566000,24,0.27,7.0,Government
40,66657,568,1,10963,1,0,333000,24,0.16,5.0,Salaried
48,119424,555,1,16431,1,0,597000,36,0.14,5.0,Entrepreneur
61,73889,735,2,23560,1,0,443000,18,0.32,6.0,Self-Employed
39,69338,697,1,9944,1,0,347000,24,0.14,5.0,Self-Employed
42,27657,694,4,13828,0,1,106000,12,0.5,3.83,Gig Worker
44,79192,607,1,11736,1,0,396000,24,0.15,5.0,Salaried
70,74306,698,1,11467,1,0,372000,30,0.15,5.01,Entrepreneur
25,30843,667,2,9033,1,0,154000,18,0.29,4.99,Self-Employed
50,152453,651,1,20831,1,0,762000,24,0.14,5.0,Government
40,84042,693,1,12857,1,0,588000,24,0.15,7.0,Salaried
48,29448,723,3,14318,0,0,100000,24,0.49,3.4,Gig Worker
34,50808,839,1,7443,1,0,305000,36,0.15,6.0,Self-Employed
41,69736,745,2,19734,1,0,488000,30,0.28,7.0,Salaried
50,103089,768,3,45857,1,0,722000,36,0.44,7.0,Salaried
70,89423,788,2,24404,1,0,447000,12,0.27,5.0,Self-Employed
51,166975,638,0,0,1,0,1002000,30,0.0,6.0,Salaried
31,48188,674,1,7692,1,0,337000,30,0.16,6.99,Self-Employed
32,19523,363,3,9359,0,1,98000,12,0.48,5.02,Gig Worker
70,13433,334,0,0,0,0,54000,36,0.0,4.02,Retired
53,29201,400,3,13372,0,1,117000,30,0.46,4.01,Gig Worker
26,17421,342,3,7609,0,1,70000,24,0.44,4.02,Gig Worker
52,29260,345,3,13956,0,1,117000,30,0.48,4.0,Gig Worker
49,29392,308,3,13371,0,1,118000,36,0.45,4.01,Gig Worker
64,14926,310,3,7155,0,1,45000,18,0.48,3.01,Retired
57,21644,333,0,0,0,1,108000,24,0.0,4.99,Gig Worker
40,26005,384,0,0,0,0,104000,30,0.0,4.0,Gig Worker
32,19775,312,0,0,0,1,99000,18,0.0,5.01,Gig Worker
46,28851,302,1,4441,0,1,144000,36,0.15,4.99,Gig Worker
54,29303,375,1,4645,0,1,117000,12,0.16,3.99,Gig Worker
27,14279,365,0,0,0,1,71000,18,0.0,4.97,Gig Worker
43,26328,310,3,12081,0,1,105000,30,0.46,3.99,Gig Worker
27,11100,321,2,3273,0,1,56000,36,0.29,5.05,Gig Worker
64,13259,336,1,2171,0,1,40000,24,0.16,3.02,Retired
66,8311,325,2,2514,0,1,25000,24,0.3,3.01,Retired
51,28636,342,0,0,0,0,115000,36,0.0,4.02,Gig Worker
25,10547,374,0,0,0,1,53000,18,0.0,5.03,Gig Worker
63,14256,315,1,2183,0,1,43000,12,0.15,3.02,Retired
64,14849,361,1,2103,0,1,59000,24,0.14,3.97,Retired
41,27051,313,0,0,0,0,108000,36,0.0,3.99,Gig Worker
32,20627,385,1,3172,0,0,103000,12,0.15,4.99,Gig Worker
52,28161,378,3,12854,0,1,141000,24,0.46,5.01,Gig Worker
38,27369,400,2,7693,0,1,137000,36,0.28,5.01,Gig Worker
67,8830,357,1,1208,0,1,35000,30,0.14,3.96,Retired
29,13455,303,1,2060,0,1,67000,36,0.15,4.98,Gig Worker
51,29110,370,1,4597,0,1,146000,12,0.16,5.02,Gig Worker
32,16268,376,2,4903,0,1,81000,30,0.3,4.98,Gig Worker
29,14668,328,0,0,0,1,59000,18,0.0,4.02,Gig Worker
36,27998,363,0,0,0,1,112000,12,0.0,4.0,Gig Worker
48,29013,309,0,0,0,1,145000,30,0.0,5.0,Gig Worker
53,29563,376,0,0,0,1,118000,18,0.0,3.99,Gig Worker
25,13651,382,1,1936,0,1,68000,12,0.14,4.98,Gig Worker
25,10038,349,0,0,0,1,50000,30,0.0,4.98,Gig Worker
51,29897,340,1,4634,0,1,120000,24,0.15,4.01,Gig Worker
32,15408,344,1,2117,0,1,62000,18,0.14,4.02,Gig Worker
68,11536,340,3,5131,0,0,46000,18,0.44,3.99,Retired
37,27614,372,3,11590,0,1,138000,30,0.42,5.0,Gig Worker
25,10376,380,0,0,0,1,52000,36,0.0,5.01,Gig Worker
63,12276,310,3,5176,0,1,37000,24,0.42,3.01,Retired
31,24637,305,1,3476,0,1,99000,30,0.14,4.02,Gig Worker
69,10878,305,2,3189,0,1,33000,30,0.29,3.03,Retired
50,29547,309,3,12103,0,1,148000,36,0.41,5.01,Gig Worker
33,23927,400,1,3516,0,1,120000,30,0.15,5.02,Gig Worker
52,28240,375,2,8492,0,1,141000,24,0.3,4.99,Gig Worker
37,27079,319,1,4048,0,1,135000,12,0.15,4.99,Gig Worker
41,27488,368,1,4027,0,1,110000,18,0.15,4.0,Gig Worker
48,29918,358,0,0,0,0,120000,30,0.0,4.01,Gig Worker
57,21240,347,2,6804,0,1,106000,36,0.32,4.99,Gig Worker
61,14551,302,3,6083,0,1,44000,30,0.42,3.02,Retired
68,11165,364,1,1677,0,1,45000,30,0.15,4.03,Retired
47,28788,364,1,3940,0,1,115000,24,0.14,3.99,Gig Worker
25,16586,351,0,0,0,1,66000,18,0.0,3.98,Gig Worker
40,27288,325,1,3742,0,1,136000,12,0.14,4.98,Gig Worker
56,21384,382,0,0,0,1,86000,30,0.0,4.02,Gig Worker
32,21146,335,1,3219,0,1,85000,30,0.15,4.02,Gig Worker
35,21995,368,1,3343,0,1,88000,24,0.15,4.0,Gig Worker
61,9151,373,0,0,0,1,37000,12,0.0,4.04,Retired
67,14205,313,0,0,0,1,43000,12,0.0,3.03,Retired
35,21223,377,1,3424,0,1,85000,12,0.16,4.01,Gig Worker
48,28943,336,0,0,0,1,145000,36,0.0,5.01,Gig Worker
68,9772,398,0,0,0,0,29000,12,0.0,2.97,Retired
36,26690,366,1,4050,0,1,133000,30,0.15,4.98,Gig Worker
63,14627,378,2,4792,0,1,59000,12,0.33,4.03,Retired
34,23114,344,0,0,0,1,116000,18,0.0,5.02,Gig Worker
58,21775,337,3,8914,0,1,87000,12,0.41,4.0,Gig Worker
35,15110,313,2,4169,0,1,60000,18,0.28,3.97,Gig Worker
53,28334,390,3,11588,0,1,113000,18,0.41,3.99,Gig Worker
53,28942,378,2,8136,0,1,145000,30,0.28,5.01,Gig Worker
41,27426,312,0,0,0,1,110000,12,0.0,4.01,Gig Worker
67,9042,385,3,4102,0,1,36000,36,0.45,3.98,Retired
60,12076,328,1,1864,0,1,36000,30,0.15,2.98,Retired
28,14537,353,3,5947,0,1,73000,30,0.41,5.02,Gig Worker
59,21145,350,0,0,0,0,85000,12,0.0,4.02,Gig Worker
35,21712,333,0,0,0,1,87000,18,0.0,4.01,Gig Worker
62,10364,322,3,5080,0,1,41000,18,0.49,3.96,Retired
60,10086,312,3,4849,0,1,30000,24,0.48,2.97,Retired
60,10845,388,2,3121,0,1,43000,12,0.29,3.96,Retired
47,28980,400,0,0,0,1,145000,18,0.0,5.0,Gig Worker
51,29383,396,0,0,0,1,147000,24,0.0,5.0,Gig Worker
55,29253,368,1,4017,0,1,117000,12,0.14,4.0,Gig Worker
32,15497,301,3,6513,0,1,77000,12,0.42,4.97,Gig Worker
69,13482,331,3,5614,0,1,40000,36,0.42,2.97,Retired
40,26210,329,2,7271,0,1,105000,12,0.28,4.01,Gig Worker
47,29756,363,3,13440,0,1,119000,36,0.45,4.0,Gig Worker
47,28623,364,3,12226,0,1,114000,30,0.43,3.98,Gig Worker
58,20190,341,3,8828,0,1,81000,18,0.44,4.01,Gig Worker
47,28016,392,2,9228,0,1,140000,18,0.33,5.0,Gig Worker
31,19836,334,2,6170,0,1,99000,36,0.31,4.99,Gig Worker
44,27512,374,1,4497,0,1,138000,24,0.16,5.02,Gig Worker
37,27186,375,0,0,0,1,136000,24,0.0,5.0,Gig Worker
39,26520,336,2,7387,0,1,133000,36,0.28,5.02,Gig Worker
46,29421,348,0,0,0,1,147000,18,0.0,5.0,Gig Worker
30,13275,324,2,3889,0,1,66000,12,0.29,4.97,Gig Worker
33,17471,320,1,2649,0,1,70000,12,0.15,4.01,Gig Worker
27,15273,376,1,2097,0,1,76000,18,0.14,4.98,Gig Worker
63,9572,329,0,0,0,1,29000,12,0.0,3.03,Retired
38,26813,366,2,7246,0,1,134000,24,0.27,5.0,Gig Worker
50,28384,370,3,13208,0,1,114000,24,0.47,4.02,Gig Worker
42,26199,400,1,4041,0,1,105000,24,0.15,4.01,Gig Worker
43,26277,318,2,7742,0,1,105000,12,0.29,4.0,Gig Worker
46,28187,395,1,4219,0,1,113000,12,0.15,4.01,Gig Worker
54,28872,321,0,0,0,1,115000,30,0.0,3.98,Gig Worker
70,10081,307,1,1487,0,1,40000,24,0.15,3.97,Retired
66,8861,314,0,0,0,0,27000,24,0.0,3.05,Retired
50,29748,337,3,12112,0,1,119000,12,0.41,4.0,Gig Worker
29,15436,313,2,4478,0,1,62000,36,0.29,4.02,Gig Worker
26,15912,330,1,2233,0,1,64000,24,0.14,4.02,Gig Worker
44,26242,325,0,0,0,0,131000,36,0.0,4.99,Gig Worker
59,21684,352,2,5983,0,0,108000,12,0.28,4.98,Gig Worker
34,17205,382,3,8449,0,1,86000,24,0.49,5.0,Gig Worker
55,28462,371,1,4354,0,1,114000,24,0.15,4.01,Gig Worker
30,14559,330,0,0,0,1,73000,12,0.0,5.01,Gig Worker
43,26367,365,0,0,0,0,105000,30,0.0,3.98,Gig Worker
51,28631,331,2,8982,0,1,115000,30,0.31,4.02,Gig Worker
46,28842,325,3,12500,0,1,115000,18,0.43,3.99,Gig Worker
38,26170,340,0,0,0,1,105000,12,0.0,4.01,Gig Worker
38,26417,320,2,7756,0,1,106000,18,0.29,4.01,Gig Worker
33,15871,373,0,0,0,0,63000,36,0.0,3.97,Gig Worker
31,16579,375,1,2356,0,1,83000,30,0.14,5.01,Gig Worker
70,13464,355,0,0,0,1,54000,18,0.0,4.01,Retired
69,14896,391,2,4109,0,1,60000,12,0.28,4.03,Retired
70,8443,352,0,0,0,0,34000,30,0.0,4.03,Retired
69,11010,357,2,3091,0,1,33000,30,0.28,3.0,Retired
34,15386,311,1,2445,0,1,62000,30,0.16,4.03,Gig Worker
43,26915,377,2,8361,0,1,135000,24,0.31,5.02,Gig Worker
64,13963,342,2,4228,0,1,56000,24,0.3,4.01,Retired
26,11964,343,3,5357,0,1,48000,24,0.45,4.01,Gig Worker
26,13610,306,3,6642,0,1,54000,18,0.49,3.97,Gig Worker
67,11122,301,1,1526,0,1,33000,24,0.14,2.97,Retired
30,10606,352,2,3042,0,1,53000,30,0.29,5.0,Gig Worker
62,12836,326,3,5603,0,1,39000,24,0.44,3.04,Retired
43,27056,339,2,8575,0,1,108000,18,0.32,3.99,Gig Worker
53,28696,400,3,14185,0,0,115000,24,0.49,4.01,Gig Worker
55,29802,328,3,12715,0,1,149000,36,0.43,5.0,Gig Worker
66,12332,391,0,0,0,0,37000,36,0.0,3.0,Retired
37,27718,312,0,0,0,1,139000,30,0.0,5.01,Gig Worker
59,20348,304,3,9842,0,1,81000,24,0.48,3.98,Gig Worker
57,21509,393,0,0,0,1,108000,36,0.0,5.02,Gig Worker
58,21250,367,3,10195,0,1,85000,24,0.48,4.0,Gig Worker
27,10483,357,1,1486,0,1,52000,12,0.14,4.96,Gig Worker
53,29371,315,2,8634,0,1,117000,18,0.29,3.98,Gig Worker
43,27140,369,2,7995,0,1,136000,12,0.29,5.01,Gig Worker
31,15812,342,0,0,0,0,63000,30,0.0,3.98,Gig Worker
44,27154,318,3,13388,0,1,109000,12,0.49,4.01,Gig Worker
36,27599,352,3,11627,0,1,138000,12,0.42,5.0,Gig Worker
52,28762,329,3,13717,0,1,115000,12,0.48,4.0,Gig Worker
43,26801,312,3,11661,0,1,107000,18,0.44,3.99,Gig Worker
57,21589,396,2,6776,0,1,108000,12,0.31,5.0,Gig Worker
31,24130,363,2,7123,0,1,97000,12,0.3,4.02,Gig Worker
48,29421,334,1,4482,0,1,118000,30,0.15,4.01,Gig Worker
38,26699,302,3,12814,0,1,133000,12,0.48,4.98,Gig Worker
70,8176,344,3,3903,0,1,33000,30,0.48,4.04,Retired
54,28835,338,2,9284,0,1,115000,18,0.32,3.99,Gig Worker
32,15750,314,0,0,0,1,63000,18,0.0,4.0,Gig Worker
64,12265,386,0,0,0,0,37000,36,0.0,3.02,Retired
44,26307,384,2,7197,0,1,105000,12,0.27,3.99,Gig Worker
60,11349,363,3,5303,0,1,45000,36,0.47,3.97,Retired
55,28821,345,3,12036,0,1,144000,18,0.42,5.0,Gig Worker
51,28746,320,1,4239,0,1,144000,36,0.15,5.01,Gig Worker
49,28663,377,0,0,0,1,143000,12,0.0,4.99,Gig Worker
50,29240,386,1,4429,0,1,146000,36,0.15,4.99,Gig Worker
63,12973,322,2,3816,0,1,39000,12,0.29,3.01,Retired
49,28494,338,2,8582,0,1,114000,18,0.3,4.0,Gig Worker
34,15012,357,3,7426,0,0,60000,36,0.49,4.0,Gig Worker
38,27485,329,2,7644,0,1,110000,12,0.28,4.0,Gig Worker
57,20309,373,2,6307,0,1,102000,12,0.31,5.02,Gig Worker
51,29169,342,1,4284,0,1,117000,18,0.15,4.01,Gig Worker
29,17689,382,2,4917,0,1,71000,30,0.28,4.01,Gig Worker
46,29921,399,2,8364,0,1,120000,24,0.28,4.01,Gig Worker
63,8030,368,3,3938,0,1,24000,12,0.49,2.99,Retired
69,13747,338,0,0,0,0,55000,36,0.0,4.0,Retired
61,10030,371,0,0,0,0,40000,30,0.0,3.99,Retired
57,21309,383,2,6878,0,1,107000,18,0.32,5.02,Gig Worker
29,15023,370,0,0,0,1,60000,30,0.0,3.99,Gig Worker
63,8773,373,1,1423,0,1,26000,18,0.16,2.96,Retired
52,28075,366,0,0,0,1,140000,36,0.0,4.99,Gig Worker
65,9043,313,3,4469,0,1,36000,36,0.49,3.98,Retired
28,13782,344,1,1947,0,1,69000,18,0.14,5.01,Gig Worker
52,28134,372,2,8196,0,1,141000,30,0.29,5.01,Gig Worker
30,10924,304,2,3388,0,1,44000,12,0.31,4.03,Gig Worker
31,21469,366,1,3210,0,1,86000,36,0.15,4.01,Gig Worker
59,20817,366,3,9215,0,1,104000,24,0.44,5.0,Gig Worker
40,26492,367,0,0,0,1,132000,12,0.0,4.98,Gig Worker
37,27893,372,1,4065,0,1,139000,30,0.15,4.98,Gig Worker
64,8598,339,2,2628,0,1,34000,30,0.31,3.95,Retired
70,9200,395,2,2802,0,1,28000,36,0.3,3.04,Retired
57,20131,380,3,8446,0,1,101000,36,0.42,5.02,Gig Worker
34,21323,376,1,3180,0,1,85000,36,0.15,3.99,Gig Worker
39,27598,376,1,4184,0,1,138000,24,0.15,5.0,Gig Worker
51,29675,397,1,4514,0,1,148000,36,0.15,4.99,Gig Worker
48,29434,325,0,0,0,1,118000,24,0.0,4.01,Gig Worker
59,21263,400,1,3005,0,1,106000,12,0.14,4.99,Gig Worker
31,21353,383,0,0,0,1,85000,12,0.0,3.98,Gig Worker
63,8106,304,1,1275,0,1,32000,36,0.16,3.95,Retired
68,9657,327,0,0,0,1,39000,24,0.0,4.04,Retired
60,9656,330,3,3933,0,1,39000,30,0.41,4.04,Retired
47,29468,331,3,12876,0,1,147000,18,0.44,4.99,Gig Worker
48,29243,324,3,13897,0,1,117000,24,0.48,4.0,Gig Worker
40,26907,330,0,0,0,1,135000,12,0.0,5.02,Gig Worker
32,16407,359,2,4985,0,0,82000,18,0.3,5.0,Gig Worker
31,18115,342,3,7762,0,1,72000,24,0.43,3.97,Gig Worker
27,17169,313,3,8027,0,1,69000,12,0.47,4.02,Gig Worker
25,10196,370,0,0,0,0,51000,12,0.0,5.0,Gig Worker
44,27832,327,1,4231,0,1,139000,18,0.15,4.99,Gig Worker
37,27191,367,0,0,0,0,109000,30,0.0,4.01,Gig Worker
47,29529,335,1,4692,0,1,118000,24,0.16,4.0,Gig Worker
69,11677,306,3,5502,0,1,47000,36,0.47,4.03,Retired
52,29462,360,2,9033,0,1,118000,36,0.31,4.01,Gig Worker
26,16501,325,1,2469,0,1,83000,30,0.15,5.03,Gig Worker
40,26241,385,3,10942,0,1,105000,36,0.42,4.0,Gig Worker
36,27642,366,3,11845,0,1,111000,18,0.43,4.02,Gig Worker
53,29252,315,3,12950,0,1,117000,30,0.44,4.0,Gig Worker
48,28827,364,3,13230,0,1,144000,24,0.46,5.0,Gig Worker
44,27559,322,1,4145,0,1,110000,30,0.15,3.99,Gig Worker
49,28619,323,3,12333,0,1,114000,12,0.43,3.98,Gig Worker
58,20011,348,3,8116,0,1,80000,36,0.41,4.0,Gig Worker
46,29838,375,2,8945,0,1,149000,18,0.3,4.99,Gig Worker
68,11874,309,3,5114,0,1,36000,30,0.43,3.03,Retired
56,21986,333,1,3453,0,1,88000,18,0.16,4.0,Gig Worker
65,13230,329,0,0,0,0,40000,30,0.0,3.02,Retired
69,8236,365,2,2236,0,1,25000,36,0.27,3.04,Retired
57,20748,346,2,6330,0,1,83000,24,0.31,4.0,Gig Worker
27,11461,376,3,5613,0,1,57000,30,0.49,4.97,Gig Worker
46,28525,361,1,4000,0,1,143000,24,0.14,5.01,Gig Worker
36,26905,336,3,12039,0,1,135000,18,0.45,5.02,Gig Worker
52,28728,368,3,11871,0,1,115000,24,0.41,4.0,Gig Worker
65,12039,396,3,5554,0,1,48000,30,0.46,3.99,Retired
60,10480,315,0,0,0,1,42000,24,0.0,4.01,Retired
40,27705,395,2,8395,0,1,111000,30,0.3,4.01,Gig Worker
55,28622,306,0,0,0,1,143000,12,0.0,5.0,Gig Worker
67,14057,376,2,4139,0,1,56000,24,0.29,3.98,Retired
46,29030,378,2,8746,0,1,145000,18,0.3,4.99,Gig Worker
28,14978,376,2,4850,0,1,75000,30,0.32,5.01,Gig Worker
53,29624,362,1,4174,0,1,148000,24,0.14,5.0,Gig Worker
46,28565,328,1,3876,0,1,143000,30,0.14,5.01,Gig Worker
35,24668,370,3,11904,0,1,99000,12,0.48,4.01,Gig Worker
62,10078,362,2,3070,0,1,30000,36,0.3,2.98,Retired
51,28016,377,1,4531,0,1,112000,12,0.16,4.0,Gig Worker
52,28871,313,0,0,0,0,144000,36,0.0,4.99,Gig Worker
53,29037,327,3,13320,0,1,116000,30,0.46,3.99,Gig Worker
28,14849,356,1,2366,0,1,74000,12,0.16,4.98,Gig Worker
62,8384,357,1,1240,0,1,25000,24,0.15,2.98,Retired
69,12837,349,0,0,0,0,51000,30,0.0,3.97,Retired
49,29279,400,2,9223,0,1,117000,36,0.32,4.0,Gig Worker
44,26427,304,1,4292,0,1,132000,12,0.16,4.99,Gig Worker
52,29472,349,3,13454,0,1,118000,18,0.46,4.0,Gig Worker
39,26551,361,3,11185,0,1,106000,36,0.42,3.99,Gig Worker
28,13232,300,0,0,0,1,53000,18,0.0,4.01,Gig Worker
57,21216,351,0,0,0,1,106000,36,0.0,5.0,Gig Worker
57,21642,369,3,9289,0,0,87000,30,0.43,4.02,Gig Worker
30,13930,330,1,1964,0,1,56000,18,0.14,4.02,Gig Worker
58,20177,342,0,0,0,1,101000,18,0.0,5.01,Gig Worker
45,26448,308,2,7533,0,1,132000,24,0.28,4.99,Gig Worker
67,13502,302,2,3894,0,1,54000,36,0.29,4.0,Retired
56,21718,301,2,6587,0,1,109000,36,0.3,5.02,Gig Worker
28,11695,325,3,5355,0,1,58000,36,0.46,4.96,Gig Worker
30,16222,326,0,0,0,1,81000,24,0.0,4.99,Gig Worker
60,11100,314,0,0,0,1,44000,30,0.0,3.96,Retired
28,11894,324,1,1758,0,1,59000,36,0.15,4.96,Gig Worker
27,17149,368,3,7895,0,1,86000,36,0.46,5.01,Gig Worker
36,26205,324,1,3602,0,1,131000,12,0.14,5.0,Gig Worker
70,70161,361,2,19313,1,1,281000,12,0.28,4.01,Self-Employed
68,83011,341,0,0,1,1,332000,24,0.0,4.0,Self-Employed
43,67892,332,2,19031,1,1,272000,12,0.28,4.01,Salaried
37,75230,325,0,0,1,0,301000,36,0.0,4.0,Salaried
45,83161,330,2,25039,1,1,416000,24,0.3,5.0,Salaried
51,150202,387,0,0,1,0,605000,24,0.0,4.03,Salaried
60,70111,340,1,9915,1,0,210000,30,0.14,3.0,Self-Employed
55,106863,369,3,46004,1,1,614000,18,0.43,5.75,Salaried
34,61377,356,3,27069,1,1,307000,30,0.44,5.0,Self-Employed
33,53304,316,1,8494,1,1,267000,18,0.16,5.01,Salaried
34,51551,377,3,20942,1,1,258000,30,0.41,5.0,Salaried
59,122139,391,2,37736,1,1,489000,12,0.31,4.0,Self-Employed
69,70446,384,0,0,1,0,211000,24,0.0,3.0,Self-Employed
53,117922,349,3,54857,1,1,594000,24,0.47,5.04,Government
64,76153,391,3,36316,1,1,228000,36,0.48,2.99,Self-Employed
62,70486,304,1,11488,1,0,211000,36,0.16,2.99,Self-Employed
30,37506,359,2,10172,1,0,150000,36,0.27,4.0,Salaried
48,149273,346,3,62522,1,0,679000,18,0.42,4.55,Salaried
67,87557,380,3,42444,1,1,350000,18,0.48,4.0,Entrepreneur
40,70850,350,2,21079,1,1,283000,12,0.3,3.99,Self-Employed
