age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type,cibil_risk,dti_risk,age_risk,emp_risk,loan_income_risk,risk_score
25,22408,608,0,0,1,0,157000,24,0.0,7.01,Salaried,0.4866666666666667,0.4865573803006863,0.6,0.2,0.5416666666666666,0.4488893450751716
47,158935,816,4,79468,1,0,1271000,30,0.5,8.0,Salaried,0.14,1.0,0.4,0.2,0.6531531531531533,0.469972972972973
29,39252,669,0,0,1,0,236000,36,0.0,6.01,Salaried,0.385,0.27835335590354443,0.6,0.2,0.42905405405405406,0.34944644708399425
51,104729,551,1,15886,1,0,733000,30,0.15,7.0,Government,0.5816666666666667,0.6416454744043091,0.4,0.1,0.5405405405405406,0.47599244968215837
30,39621,678,2,12551,1,0,238000,12,0.32,6.01,Salaried,0.37,1.0,0.2,0.2,0.42905405405405406,0.4853581081081081
50,117303,764,2,31786,1,0,704000,18,0.27,6.0,Entrepreneur,0.22666666666666666,1.0,0.4,0.4,0.42792792792792794,0.5021891891891892
55,110679,751,1,17659,1,0,775000,18,0.16,7.0,Government,0.24833333333333332,0.9142739447042882,0.3,0.1,0.5405405405405406,0.43414956725715315
52,115462,648,3,47179,1,0,577000,18,0.41,5.0,Salaried,0.42,1.0,0.4,0.2,0.3153153153153153,0.5032972972972973
45,68147,621,2,22038,1,0,477000,12,0.32,7.0,Salaried,0.465,1.0,0.4,0.2,0.5405405405405406,0.5505810810810812
39,26249,590,1,4325,0,0,91000,18,0.16,3.47,Gig Worker,0.5166666666666667,0.5956135189629799,0.2,0.8,0.14301801801801803,0.5053560824434478
35,47918,698,4,23959,1,0,240000,36,0.5,5.01,Salaried,0.33666666666666667,1.0,0.2,0.2,0.31644144144144143,0.4584662162162162
59,106839,712,5,53420,1,0,855000,18,0.5,8.0,Government,0.31333333333333335,1.0,0.3,0.1,0.6531531531531533,0.49197297297297293
33,50161,756,5,25080,1,0,301000,24,0.5,6.0,Self-Employed,0.24,1.0,0.2,0.5,0.42792792792792794,0.5061891891891892
29,35671,688,1,5086,1,1,250000,18,0.14,7.01,Self-Employed,0.35333333333333333,0.8865693368510784,0.6,0.5,0.5416666666666666,0.5688923342127696
49,142031,685,3,68587,1,0,710000,30,0.48,5.0,Entrepreneur,0.35833333333333334,1.0,0.4,0.4,0.3153153153153153,0.5247972972972973
32,62980,677,3,26090,1,0,378000,18,0.41,6.0,Self-Employed,0.37166666666666665,1.0,0.2,0.5,0.42792792792792794,0.5456891891891892
30,35211,712,4,17606,1,0,246000,12,0.5,6.99,Salaried,0.31333333333333335,1.0,0.2,0.2,0.5394144144144145,0.48491216216216215
25,32929,689,1,5413,1,0,165000,24,0.16,5.01,Salaried,0.3516666666666667,0.6219441829390507,0.6,0.2,0.31644144144144143,0.4084522619509789
36,68600,775,3,31943,1,1,412000,24,0.47,6.01,Salaried,0.20833333333333334,1.0,0.2,0.2,0.42905405405405406,0.4368581081081081
41,26927,724,2,8639,0,0,98000,18,0.32,3.64,Gig Worker,0.29333333333333333,0.8717052552236569,0.2,0.8,0.16216216216216217,0.5102506381302386
44,65197,708,3,28308,1,0,522000,24,0.43,8.01,Salaried,0.32,1.0,0.2,0.2,0.6542792792792793,0.5041418918918918
53,117903,696,5,58952,1,0,707000,36,0.5,6.0,Salaried,0.34,1.0,0.4,0.2,0.42792792792792794,0.4961891891891892
48,107344,624,1,16405,1,1,751000,18,0.15,7.0,Entrepreneur,0.46,0.9025069282279746,0.4,0.4,0.5405405405405406,0.5647078131380748
39,69529,699,1,10645,1,0,348000,36,0.15,5.01,Self-Employed,0.335,0.4868871661864513,0.2,0.5,0.31644144144144143,0.3896880077628291
39,65420,648,1,10171,1,0,393000,36,0.16,6.01,Salaried,0.42,0.5372380175957063,0.2,0.2,0.42905405405405406,0.38466761250703474
48,151193,727,2,46042,1,0,1058000,36,0.3,7.0,Government,0.28833333333333333,0.8315077295122668,0.4,0.1,0.5405405405405406,0.4354580134591478
57,139276,683,5,69638,1,0,836000,18,0.5,6.0,Entrepreneur,0.3616666666666667,1.0,0.3,0.4,0.42792792792792794,0.5326891891891892
43,75656,833,2,21680,1,0,530000,18,0.29,7.01,Self-Employed,0.11166666666666666,1.0,0.2,0.5,0.5416666666666666,0.48475
36,67515,599,2,21342,1,0,473000,18,0.32,7.01,Self-Employed,0.5016666666666667,1.0,0.2,0.5,0.5416666666666666,0.60175
30,38797,451,3,16503,1,1,233000,30,0.43,6.01,Salaried,0.7483333333333333,1.0,0.2,0.2,0.42905405405405406,0.5988581081081081
25,33205,721,1,5172,1,0,199000,12,0.16,5.99,Salaried,0.29833333333333334,1.0,0.6,0.2,0.42680180180180183,0.5035202702702704
49,178083,648,2,50576,1,0,1068000,24,0.28,6.0,Government,0.42,0.889809807786257,0.4,0.1,0.42792792792792794,0.47264164113575347
48,176530,712,1,27143,1,0,1412000,18,0.15,8.0,Salaried,0.31333333333333335,0.9968791371102592,0.4,0.2,0.6531531531531533,0.5211927572505378
48,105425,601,2,33190,1,1,738000,36,0.31,7.0,Self-Employed,0.49833333333333335,0.8487866571812505,0.4,0.5,0.5405405405405406,0.5827777453763937
40,81516,852,2,23079,1,0,652000,30,0.28,8.0,Salaried,0.08,0.9162277616936825,0.2,0.2,0.6531531531531533,0.4110299133963936
58,120700,669,2,33023,1,0,845000,30,0.27,7.0,Self-Employed,0.385,0.8449277363527571,0.3,0.5,0.5405405405405406,0.5378130151692704
36,66451,643,2,18464,1,0,399000,18,0.28,6.0,Salaried,0.42833333333333334,1.0,0.2,0.2,0.42792792792792794,0.5026891891891893
53,104742,851,1,16044,1,0,628000,30,0.15,6.0,Salaried,0.08166666666666667,0.5883875512104875,0.4,0.2,0.42792792792792794,0.31578607699181105
41,69435,767,1,11143,1,0,486000,24,0.16,7.0,Self-Employed,0.22166666666666668,0.7535344806893738,0.2,0.5,0.5405405405405406,0.4559647012534246
34,50564,811,3,20683,1,0,354000,24,0.41,7.0,Self-Employed,0.14833333333333334,1.0,0.2,0.5,0.5405405405405406,0.4955810810810811
49,160226,686,2,50319,1,0,1122000,12,0.31,7.0,Government,0.3566666666666667,1.0,0.4,0.1,0.5405405405405406,0.49808108108108107
46,142017,703,5,71008,1,0,994000,12,0.5,7.0,Salaried,0.3283333333333333,1.0,0.4,0.2,0.5405405405405406,0.5095810810810811
46,106962,652,2,31951,1,0,535000,30,0.3,5.0,Salaried,0.41333333333333333,0.7757323992529018,0.4,0.2,0.3153153153153153,0.4452303971105228
42,66010,642,2,21502,1,0,396000,24,0.33,6.0,Self-Employed,0.43,0.9595010856940869,0.2,0.5,0.42792792792792794,0.553064460612711
41,66495,731,2,19278,1,0,465000,30,0.29,6.99,Self-Employed,0.2816666666666667,0.8716946136300976,0.2,0.5,0.5394144144144145,0.5033358155696867
70,74955,670,1,11165,1,0,300000,12,0.15,4.0,Entrepreneur,0.38333333333333336,0.804149156160363,0.3,0.4,0.20270270270270271,0.45644269444549623
56,120869,877,2,32734,1,1,846000,12,0.27,7.0,Government,0.03833333333333333,1.0,0.3,0.1,0.5405405405405406,0.39258108108108114
50,104680,767,1,14388,1,0,733000,30,0.14,7.0,Salaried,0.22166666666666668,0.6180953594021992,0.4,0.2,0.5405405405405406,0.38210492093163095
43,66373,850,3,28426,1,0,398000,30,0.43,6.0,Self-Employed,0.08333333333333333,1.0,0.2,0.5,0.42792792792792794,0.4591891891891893
54,114237,521,2,31035,1,0,571000,36,0.27,5.0,Salaried,0.6316666666666667,0.6841932577464848,0.4,0.2,0.3153153153153153,0.4878456117339185
48,28260,851,1,4350,0,0,94000,12,0.15,3.33,Gig Worker,0.08166666666666667,0.7185263820083353,0.4,0.8,0.12725225225225226,0.42321943333992174
42,65760,509,0,0,1,0,395000,24,0.0,6.01,Entrepreneur,0.6516666666666666,0.4171313192754798,0.2,0.4,0.42905405405405406,0.4641409379269781
38,67328,599,2,19901,1,0,404000,30,0.3,6.0,Salaried,0.5016666666666667,0.825997768800169,0.2,0.2,0.42792792792792794,0.4811886313892314
41,69986,559,3,31797,1,0,420000,18,0.45,6.0,Salaried,0.5683333333333334,1.0,0.2,0.2,0.42792792792792794,0.5446891891891892
25,30574,719,0,0,1,0,183000,30,0.0,5.99,Salaried,0.3016666666666667,0.3325265476112601,0.6,0.2,0.42680180180180183,0.3376519071730853
44,68099,698,1,9550,1,0,340000,18,0.14,4.99,Self-Employed,0.33666666666666667,0.6960182696977658,0.2,0.5,0.31418918918918926,0.4421329458028199
36,84070,763,0,0,1,0,504000,30,0.0,6.0,Entrepreneur,0.22833333333333333,0.33305578684429643,0.2,0.4,0.42792792792792794,0.3159531359002633
61,73346,692,1,10553,1,0,367000,36,0.14,5.0,Self-Employed,0.3466666666666667,0.4714513957690136,0.3,0.5,0.3153153153153153,0.39916014623955076
42,66380,798,2,20566,1,0,531000,12,0.31,8.0,Self-Employed,0.17,1.0,0.2,0.5,0.6531531531531533,0.518972972972973
27,27804,625,5,13902,1,0,139000,12,0.5,5.0,Salaried,0.4583333333333333,1.0,0.6,0.2,0.3153153153153153,0.5347972972972972
41,68170,799,1,9306,1,0,477000,36,0.14,7.0,Salaried,0.16833333333333333,0.5514644760647401,0.2,0.2,0.5405405405405406,0.32944720009726614
29,13432,697,3,6516,0,1,69000,12,0.49,5.14,Gig Worker,0.3383333333333333,1.0,0.6,0.8,0.3310810810810811,0.6211621621621621
47,114732,888,0,0,1,0,918000,24,0.0,8.0,Government,0.02,0.5556427151971551,0.4,0.1,0.6531531531531533,0.30288365177226184
45,70318,769,3,32130,1,0,492000,24,0.46,7.0,Salaried,0.21833333333333332,1.0,0.4,0.2,0.5405405405405406,0.4765810810810811
53,29530,675,1,4486,0,0,86000,30,0.15,2.91,Gig Worker,0.375,0.4149828799337773,0.4,0.8,0.07995495495495496,0.42823896322668764
32,46043,697,2,13814,1,0,230000,30,0.3,5.0,Salaried,0.3383333333333333,0.7775581762941406,0.2,0.2,0.3153153153153153,0.4031868413708325
42,77751,619,1,10658,1,0,389000,36,0.14,5.0,Salaried,0.4683333333333333,0.46009173634541795,0.2,0.2,0.3153153153153153,0.3628202313836518
25,22240,728,3,9187,1,0,133000,18,0.41,5.98,Salaried,0.2866666666666667,1.0,0.6,0.2,0.42567567567567577,0.49985135135135145
50,142527,675,2,43621,1,1,998000,18,0.31,7.0,Entrepreneur,0.375,1.0,0.4,0.4,0.5405405405405406,0.5635810810810811
48,170607,757,2,49554,1,0,1365000,24,0.29,8.0,Self-Employed,0.23833333333333334,1.0,0.4,0.5,0.6531531531531533,0.559472972972973
47,146794,592,1,23857,1,0,881000,18,0.16,6.0,Entrepreneur,0.5133333333333333,0.8265715270429359,0.4,0.4,0.42792792792792794,0.5448320709499233
42,81599,673,2,24022,1,0,571000,18,0.29,7.0,Entrepreneur,0.37833333333333335,1.0,0.2,0.4,0.5405405405405406,0.5445810810810812
46,108911,607,2,30342,1,1,762000,36,0.28,7.0,Government,0.48833333333333334,0.7882378986307884,0.4,0.1,0.5405405405405406,0.4846405557387782
61,99542,612,2,31145,1,0,398000,36,0.31,4.0,Self-Employed,0.48,0.7065787231445948,0.3,0.5,0.20270270270270271,0.4810500861915542
38,72023,748,1,10357,1,0,504000,24,0.14,7.0,Salaried,0.25333333333333335,0.7256246847072,0.2,0.2,0.5405405405405406,0.39848725225788106
43,66471,789,1,10021,1,0,532000,24,0.15,8.0,Salaried,0.185,0.807060388908112,0.2,0.2,0.6531531531531533,0.41523807020000103
28,11446,513,0,0,0,1,41000,12,0.0,3.58,Gig Worker,0.645,0.49750519346884886,0.6,0.8,0.1554054054054054,0.5611871091780232
31,53216,848,1,8298,1,0,373000,24,0.16,7.01,Salaried,0.08666666666666667,0.7466321741163894,0.2,0.2,0.5416666666666666,0.3539080435290973
43,27893,812,3,13557,0,0,90000,18,0.49,3.23,Gig Worker,0.14666666666666667,1.0,0.2,0.8,0.11599099099099099,0.4913986486486487
55,114984,592,1,18256,1,0,690000,12,0.16,6.0,Salaried,0.5133333333333333,1.0,0.3,0.2,0.42792792792792794,0.5381891891891892
38,69586,766,2,21612,1,0,557000,24,0.31,8.0,Salaried,0.22333333333333333,1.0,0.2,0.2,0.6531531531531533,0.47497297297297303
39,67946,663,0,0,1,0,408000,36,0.0,6.0,Self-Employed,0.395,0.27799854132530083,0.2,0.5,0.42792792792792794,0.3721888245205144
37,80433,692,2,24997,1,0,563000,18,0.31,7.0,Entrepreneur,0.3466666666666667,1.0,0.2,0.4,0.5405405405405406,0.5350810810810811
35,50512,748,1,8253,1,0,404000,36,0.16,8.0,Salaried,0.25333333333333335,0.6425939124109856,0.2,0.2,0.6531531531531533,0.39462145107571944
45,68030,738,3,29363,1,0,476000,36,0.43,7.0,Entrepreneur,0.27,1.0,0.4,0.4,0.5405405405405406,0.5320810810810811
25,30014,654,1,4053,1,0,180000,18,0.14,6.0,Salaried,0.41,0.7803580551298283,0.6,0.2,0.42792792792792794,0.48227870297164627
57,107054,653,4,53527,1,0,535000,24,0.5,5.0,Salaried,0.4116666666666667,1.0,0.3,0.2,0.3153153153153153,0.4907972972972974
34,16045,658,2,4542,0,1,93000,12,0.28,5.8,Gig Worker,0.4033333333333333,1.0,0.2,0.8,0.40540540540540543,0.6118108108108109
50,111028,791,5,55514,1,1,777000,12,0.5,7.0,Salaried,0.18166666666666667,1.0,0.4,0.2,0.5405405405405406,0.4655810810810811
26,32076,551,5,16038,1,1,225000,12,0.5,7.01,Self-Employed,0.5816666666666667,1.0,0.6,0.5,0.5416666666666666,0.6657499999999998
50,108859,687,3,49902,1,1,653000,24,0.46,6.0,Government,0.355,1.0,0.4,0.1,0.42792792792792794,0.48068918918918924
50,160107,825,1,21692,1,0,1281000,12,0.14,8.0,Salaried,0.125,1.0,0.4,0.2,0.6531531531531533,0.46547297297297296
46,28637,756,0,0,0,0,131000,36,0.0,4.57,Gig Worker,0.24,0.2117824777321233,0.4,0.8,0.26689189189189194,0.36497940321681466
30,34552,784,2,10840,1,0,276000,12,0.31,7.99,Salaried,0.19333333333333333,1.0,0.2,0.2,0.6520270270270271,0.4658040540540541
44,73431,688,2,21252,1,1,441000,36,0.29,6.01,Salaried,0.35333333333333333,0.7603963811832424,0.2,0.2,0.42905405405405406,0.4204572034039187
27,24686,606,2,7650,1,0,148000,24,0.31,6.0,Salaried,0.49,0.9328274235509106,0.6,0.2,0.42792792792792794,0.5443960450769167
38,68783,704,2,20868,1,0,481000,24,0.3,6.99,Salaried,0.32666666666666666,0.9912736835813761,0.2,0.2,0.5394144144144145,0.48673058305750627
54,28264,644,2,8212,0,0,118000,36,0.29,4.17,Gig Worker,0.4266666666666667,0.6775272300321833,0.4,0.8,0.22184684684684686,0.5306588345350729
51,29604,878,2,8232,0,0,105000,24,0.28,3.55,Gig Worker,0.03666666666666667,0.7097576904021979,0.4,0.8,0.152027027027027,0.4112434766546036
42,80489,687,0,0,1,0,563000,36,0.0,6.99,Self-Employed,0.355,0.32383076960596874,0.2,0.5,0.5394144144144145,0.38836985456365436
30,11738,750,0,0,0,1,107000,18,0.0,9.12,Gig Worker,0.25,0.844045613171529,0.2,0.8,0.7792792792792793,0.5829032951847742
49,169540,836,3,70104,1,0,1017000,24,0.41,6.0,Government,0.10666666666666667,1.0,0.4,0.1,0.42792792792792794,0.4061891891891892
42,73824,612,4,36912,1,0,369000,12,0.5,5.0,Salaried,0.48,1.0,0.2,0.2,0.3153153153153153,0.5012972972972973
25,30600,517,3,14922,1,1,153000,30,0.49,5.0,Salaried,0.6383333333333333,1.0,0.6,0.2,0.3153153153153153,0.5887972972972972
51,172729,739,1,26686,1,0,1382000,36,0.15,8.0,Government,0.2683333333333333,0.6279093154487558,0.4,0.1,0.6531531531531533,0.39545030183516194
41,68272,754,1,9429,1,0,410000,24,0.14,6.01,Entrepreneur,0.24333333333333335,0.6472231987084341,0.2,0.4,0.42905405405405406,0.39916390778521665
56,121977,666,2,35876,1,0,610000,18,0.29,5.0,Entrepreneur,0.39,0.9532519640162884,0.3,0.4,0.3153153153153153,0.5126102883013695
28,33577,607,0,0,1,0,235000,36,0.0,7.0,Salaried,0.48833333333333334,0.32402030049229025,0.6,0.2,0.5405405405405406,0.40858615620415367
25,21573,724,1,3384,1,0,173000,30,0.16,8.02,Salaried,0.29333333333333333,0.706953650911376,0.6,0.2,0.6554054054054054,0.4630492235386548
45,84554,698,5,42277,1,0,423000,18,0.5,5.0,Salaried,0.33666666666666667,1.0,0.4,0.2,0.3153153153153153,0.4782972972972973
45,67522,725,3,28065,1,1,540000,24,0.42,8.0,Self-Employed,0.2916666666666667,1.0,0.4,0.5,0.6531531531531533,0.5754729729729731
25,34458,609,2,9304,1,1,172000,18,0.27,4.99,Self-Employed,0.485,0.9122001448892157,0.6,0.5,0.31418918918918926,0.5806784146006823
30,37017,725,1,5788,1,0,296000,18,0.16,8.0,Salaried,0.2916666666666667,1.0,0.2,0.2,0.6531531531531533,0.495472972972973
70,91775,765,2,26743,1,0,551000,18,0.29,6.0,Self-Employed,0.225,1.0,0.3,0.5,0.42792792792792794,0.5116891891891893
38,68448,579,0,0,1,0,479000,30,0.0,7.0,Salaried,0.535,0.3887785050127266,0.2,0.2,0.5405405405405406,0.3987757073342627
50,111011,816,2,31668,1,0,777000,24,0.29,7.0,Government,0.14,0.9615113217008525,0.4,0.1,0.5405405405405406,0.4234589115062942
34,48830,720,2,13222,1,0,391000,12,0.27,8.01,Salaried,0.3,1.0,0.2,0.2,0.6542792792792793,0.49814189189189184
25,20720,768,5,10360,1,0,145000,30,0.5,7.0,Salaried,0.22,1.0,0.6,0.2,0.5405405405405406,0.4970810810810811
39,78911,597,0,0,1,0,395000,36,0.0,5.01,Salaried,0.505,0.23174255854110376,0.2,0.2,0.31644144144144143,0.3169018558514922
38,80868,754,5,40434,1,0,566000,36,0.5,7.0,Salaried,0.24333333333333335,1.0,0.2,0.2,0.5405405405405406,0.46408108108108115
37,69750,568,5,34875,1,0,488000,18,0.5,7.0,Salaried,0.5533333333333333,1.0,0.2,0.2,0.5405405405405406,0.5570810810810811
40,68653,624,2,20867,1,0,412000,30,0.3,6.0,Salaried,0.46,0.8399810965612897,0.2,0.2,0.42792792792792794,0.4721844633295117
45,66232,721,3,29891,1,0,397000,18,0.45,5.99,Entrepreneur,0.29833333333333334,1.0,0.4,0.4,0.42680180180180183,0.5235202702702703
40,65715,677,1,9039,1,0,460000,36,0.14,7.0,Self-Employed,0.37166666666666665,0.5533180597473377,0.2,0.5,0.5405405405405406,0.4509105960179155
26,31237,702,4,15618,1,0,219000,24,0.5,7.01,Salaried,0.33,1.0,0.6,0.2,0.5416666666666666,0.5302499999999999
47,165209,854,3,72559,1,0,1156000,30,0.44,7.0,Government,0.07666666666666666,1.0,0.4,0.1,0.5405405405405406,0.4140810810810811
25,21311,700,0,0,1,0,149000,18,0.0,6.99,Salaried,0.3333333333333333,0.6473791138987516,0.6,0.2,0.5394144144144145,0.44275694063685006
25,31780,756,4,15890,1,0,222000,36,0.5,6.99,Salaried,0.24,1.0,0.6,0.2,0.5394144144144145,0.5029121621621622
50,104756,694,2,30727,1,0,524000,24,0.29,5.0,Entrepreneur,0.3433333333333333,0.836234254415552,0.4,0.4,0.3153153153153153,0.4793558609011853
48,156543,692,3,66785,1,0,939000,18,0.43,6.0,Salaried,0.3466666666666667,1.0,0.4,0.2,0.42792792792792794,0.4981891891891892
41,67345,621,1,9283,1,0,404000,12,0.14,6.0,Salaried,0.465,1.0,0.2,0.2,0.42792792792792794,0.5136891891891893
25,20698,729,3,8969,1,0,145000,30,0.43,7.01,Salaried,0.285,1.0,0.6,0.2,0.5416666666666666,0.51675
33,57673,900,0,0,1,0,461000,36,0.0,7.99,Self-Employed,0.0,0.37006211906078396,0.2,0.5,0.6520270270270271,0.31031958381925007
38,65662,707,2,18109,1,0,460000,24,0.28,7.01,Entrepreneur,0.32166666666666666,0.9461501494184021,0.2,0.4,0.5416666666666666,0.5142875373546005
25,13601,678,1,1908,0,0,68000,30,0.14,5.0,Gig Worker,0.37,0.5115636922121739,0.6,0.8,0.3153153153153153,0.5061882203503408
33,61687,791,3,30465,1,0,370000,18,0.49,6.0,Salaried,0.18166666666666667,1.0,0.2,0.2,0.42792792792792794,0.4286891891891892
49,103973,781,2,30843,1,0,624000,36,0.3,6.0,Self-Employed,0.19833333333333333,0.7722571137592344,0.4,0.5,0.42792792792792794,0.4567534676289978
59,109175,735,3,49442,1,0,655000,36,0.45,6.0,Salaried,0.275,1.0,0.3,0.2,0.42792792792792794,0.4666891891891892
36,66881,675,3,32345,1,1,468000,12,0.48,7.0,Self-Employed,0.375,1.0,0.2,0.5,0.5405405405405406,0.5635810810810811
51,148001,791,1,24400,1,0,1036000,36,0.16,7.0,Salaried,0.18166666666666667,0.5988448026001827,0.4,0.2,0.5405405405405406,0.3652922817311268
25,29056,709,5,14528,1,1,174000,36,0.5,5.99,Self-Employed,0.31833333333333336,1.0,0.6,0.5,0.42680180180180183,0.5695202702702702
49,172936,773,1,27562,1,0,1038000,24,0.16,6.0,Government,0.21166666666666667,0.6824489984734238,0.4,0.1,0.42792792792792794,0.35830143880754517
32,16604,634,1,2404,0,0,104000,30,0.14,6.26,Gig Worker,0.44333333333333336,0.5892823683717444,0.2,0.8,0.4572072072072072,0.5289016731740173
45,27526,653,1,3968,0,0,111000,30,0.14,4.03,Gig Worker,0.4116666666666667,0.4642883092349052,0.4,0.8,0.2060810810810811,0.4704842394708886
39,67692,707,2,19912,1,0,542000,24,0.29,8.01,Salaried,0.32166666666666666,1.0,0.2,0.2,0.6542792792792793,0.5046418918918919
57,20471,601,0,0,0,0,75000,12,0.0,3.66,Gig Worker,0.49833333333333335,0.5088499177698533,0.7,0.8,0.16441441441441443,0.5313746416046256
31,59649,670,1,9256,1,0,418000,36,0.16,7.01,Salaried,0.38333333333333336,0.5830528343898225,0.2,0.2,0.5416666666666666,0.4020132085974556
49,152586,597,3,71166,1,0,763000,12,0.47,5.0,Salaried,0.505,1.0,0.4,0.2,0.3153153153153153,0.5287972972972973
38,65207,576,2,18839,1,0,326000,24,0.29,5.0,Salaried,0.54,0.8287027807171351,0.2,0.2,0.3153153153153153,0.47647299247658115
40,65723,894,2,18271,1,0,460000,24,0.28,7.0,Salaried,0.01,0.9493801425849568,0.2,0.2,0.5405405405405406,0.3814261167273203
39,67483,651,2,20781,1,0,405000,24,0.31,6.0,Entrepreneur,0.415,0.9300120030229836,0.2,0.4,0.42792792792792794,0.5211921899449351
31,55143,658,3,22970,1,0,276000,36,0.42,5.01,Self-Employed,0.4033333333333333,0.9259763000038285,0.2,0.5,0.31644144144144143,0.5199602912171734
41,67464,706,2,20557,1,0,405000,24,0.3,6.0,Entrepreneur,0.3233333333333333,0.9247401083046762,0.2,0.4,0.42792792792792794,0.49237421626535827
41,67853,615,0,0,1,0,339000,36,0.0,5.0,Entrepreneur,0.475,0.2313006712222664,0.2,0.4,0.3153153153153153,0.3476224651028639
44,65515,659,2,20415,1,0,393000,30,0.31,6.0,Self-Employed,0.40166666666666667,0.8526037294258312,0.2,0.5,0.42792792792792794,0.5178401215456471
43,26525,846,5,13262,0,0,121000,12,0.5,4.56,Gig Worker,0.09,1.0,0.2,0.8,0.2657657657657657,0.4968648648648649
51,28537,728,4,14268,0,1,132000,18,0.5,4.63,Gig Worker,0.2866666666666667,1.0,0.4,0.8,0.27364864864864863,0.5770472972972973
53,147473,778,3,71312,1,0,1180000,18,0.48,8.0,Government,0.20333333333333334,1.0,0.4,0.1,0.6531531531531533,0.468972972972973
29,33370,825,2,10011,1,0,234000,30,0.3,7.01,Salaried,0.125,0.8895714713814805,0.6,0.2,0.5416666666666666,0.4411428678453701
52,160748,716,1,25223,1,0,1286000,24,0.16,8.0,Self-Employed,0.30666666666666664,0.8170794590843364,0.4,0.5,0.6531531531531533,0.5342428377440571
27,20599,682,1,3163,1,0,124000,18,0.15,6.02,Salaried,0.36333333333333334,0.813299099380948,0.6,0.2,0.43018018018018017,0.476851801872264
49,29223,585,0,0,0,0,123000,18,0.0,4.21,Gig Worker,0.525,0.38972346743622793,0.4,0.8,0.22635135135135134,0.4888835695617597
49,106438,669,2,29930,1,0,639000,30,0.28,6.0,Entrepreneur,0.385,0.8021884414714043,0.4,0.4,0.42792792792792794,0.5002362995570403
25,26802,687,2,7278,1,0,134000,30,0.27,5.0,Self-Employed,0.355,0.7303352154482669,0.6,0.5,0.3153153153153153,0.496381101159364
43,69676,635,2,20002,1,1,488000,12,0.29,7.0,Entrepreneur,0.44166666666666665,1.0,0.2,0.4,0.5405405405405406,0.5635810810810811
36,65503,823,1,9714,1,0,393000,12,0.15,6.0,Salaried,0.12833333333333333,1.0,0.2,0.2,0.42792792792792794,0.4126891891891892
